                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                0.64048,                 2.3347,                   1.05,                0.41965,                0.36723,                0.35203,                 0.2912,                0.78106,                 2.5901,                 1.1749,             0.00011533,             0.00011533,             0.00011533
                     39,                0.62985,                 2.3634,                 1.0508,                0.60421,                0.29181,                0.34851,                0.27597,                0.82738,                 2.5427,                    1.2,             0.00011353,             0.00011353,             0.00011353
                     40,                0.64182,                 2.2254,                 1.0412,                0.38733,                0.32076,                 0.3378,                0.27539,                0.78775,                 2.5395,                 1.1818,             0.00011173,             0.00011173,             0.00011173
                     41,                0.63352,                 2.2624,                 1.0483,                0.31833,                 0.3462,                0.32155,                0.25804,                0.82008,                 2.5619,                 1.2016,             0.00010993,             0.00010993,             0.00010993
                     42,                0.62886,                 2.1827,                 1.0295,                0.43678,                0.32981,                0.34371,                0.27238,                0.82065,                 2.4683,                 1.2045,             0.00010813,             0.00010813,             0.00010813
                     43,                0.61466,                 2.2172,                  1.036,                0.63764,                0.25765,                0.35861,                0.28682,                0.79981,                 2.5011,                 1.1792,             0.00010632,             0.00010632,             0.00010632
                     44,                0.63927,                 2.1371,                 1.0441,                0.53055,                0.30937,                0.32391,                0.26678,                0.81281,                   2.57,                 1.1938,             0.00010452,             0.00010452,             0.00010452
                     45,                0.63245,                 2.1321,                 1.0309,                0.50502,                0.33088,                0.34911,                0.29028,                0.80638,                  2.556,                 1.1836,             0.00010272,             0.00010272,             0.00010272
                     46,                0.59811,                 2.1921,                 1.0313,                0.67314,                0.26575,                0.34308,                 0.2798,                0.81283,                 2.5832,                 1.2018,             0.00010092,             0.00010092,             0.00010092
                     47,                0.64447,                 2.1794,                 1.0611,                0.37495,                0.36494,                0.38073,                0.31063,                0.80633,                 2.5595,                 1.1884,             9.9117e-05,             9.9117e-05,             9.9117e-05
                     48,                0.62717,                 2.1071,                 1.0377,                0.69165,                0.28429,                0.33748,                0.27677,                0.76292,                 2.5417,                 1.1587,             9.7315e-05,             9.7315e-05,             9.7315e-05
                     49,                0.64651,                 2.2214,                  1.062,                0.54034,                0.32748,                0.35256,                0.29075,                0.78642,                 2.5627,                 1.1909,             9.5514e-05,             9.5514e-05,             9.5514e-05
                     50,                0.63585,                 2.1164,                 1.0467,                0.48037,                0.32633,                0.37258,                0.29982,                0.81873,                 2.5059,                 1.2126,             9.3712e-05,             9.3712e-05,             9.3712e-05
                     51,                 0.6315,                 2.1192,                 1.0456,                0.37958,                 0.4066,                0.34716,                0.28365,                 0.8157,                 2.5389,                  1.219,              9.191e-05,              9.191e-05,              9.191e-05
                     52,                0.62369,                 2.1527,                 1.0534,                0.43226,                0.38647,                0.31379,                0.25509,                0.81647,                 2.4762,                  1.223,             9.0108e-05,             9.0108e-05,             9.0108e-05
                     53,                0.61249,                 2.0866,                 1.0317,                0.53722,                0.34323,                0.32604,                0.26042,                0.81243,                 2.5093,                 1.2393,             8.8306e-05,             8.8306e-05,             8.8306e-05
                     54,                0.62582,                 2.0253,                 1.0406,                0.43579,                0.33425,                0.31239,                0.25835,                0.80242,                 2.4522,                 1.2014,             8.6505e-05,             8.6505e-05,             8.6505e-05
                     55,                0.61274,                 2.0349,                 1.0417,                0.32628,                 0.4017,                0.36113,                 0.2949,                0.81619,                 2.4824,                 1.2051,             8.4703e-05,             8.4703e-05,             8.4703e-05
                     56,                0.63849,                 2.0816,                 1.0376,                 0.2539,                0.40254,                0.33447,                0.27377,                0.81766,                 2.5169,                 1.2024,             8.2901e-05,             8.2901e-05,             8.2901e-05
                     57,                0.62661,                 2.0781,                 1.0448,                0.50325,                0.37751,                0.33606,                0.27405,                  0.813,                 2.5017,                 1.1942,             8.1099e-05,             8.1099e-05,             8.1099e-05
                     58,                0.59247,                 2.0426,                 1.0155,                0.51444,                0.32964,                0.33855,                0.27709,                0.82105,                 2.4613,                 1.2009,             7.9297e-05,             7.9297e-05,             7.9297e-05
                     59,                0.60927,                 1.9445,                 1.0264,                0.48192,                 0.3571,                0.35747,                0.29402,                  0.824,                 2.4727,                 1.2216,             7.7496e-05,             7.7496e-05,             7.7496e-05
                     60,                 0.5993,                 2.0507,                 1.0246,                0.37906,                0.39012,                0.33946,                0.27664,                0.81796,                 2.5059,                  1.208,             7.5694e-05,             7.5694e-05,             7.5694e-05
                     61,                0.62962,                 1.9853,                  1.035,                0.33809,                0.41174,                0.34175,                0.27891,                0.82176,                  2.441,                 1.2077,             7.3892e-05,             7.3892e-05,             7.3892e-05
                     62,                0.62416,                 1.9964,                 1.0382,                0.31967,                0.39296,                0.34639,                0.28132,                0.82263,                 2.4166,                 1.2191,              7.209e-05,              7.209e-05,              7.209e-05
                     63,                0.58756,                 1.9685,                 1.0182,                0.59692,                0.33511,                0.33377,                0.27196,                0.80563,                 2.4353,                 1.2186,             7.0288e-05,             7.0288e-05,             7.0288e-05
                     64,                0.62796,                 1.9611,                 1.0283,                 0.2942,                0.38213,                0.36395,                0.30601,                0.78559,                 2.4581,                 1.1957,             6.8487e-05,             6.8487e-05,             6.8487e-05
                     65,                0.59798,                 1.8569,                 1.0166,                0.32798,                0.41661,                0.33992,                0.28504,                0.77078,                 2.4678,                 1.1805,             6.6685e-05,             6.6685e-05,             6.6685e-05
                     66,                0.59665,                 1.9194,                 1.0247,                0.37353,                0.42997,                0.34616,                  0.284,                0.80233,                 2.4831,                 1.2018,             6.4883e-05,             6.4883e-05,             6.4883e-05
                     67,                0.61487,                 1.9382,                  1.016,                0.35892,                0.41536,                 0.3451,                0.28532,                0.79601,                 2.4398,                 1.2009,             6.3081e-05,             6.3081e-05,             6.3081e-05
                     68,                0.57561,                 1.8905,                 1.0152,                0.54386,                0.40726,                0.37176,                0.30731,                0.81046,                 2.3937,                 1.2182,             6.1279e-05,             6.1279e-05,             6.1279e-05
                     69,                0.57632,                 1.9175,                 1.0128,                0.52815,                0.36237,                 0.3732,                0.30539,                0.83216,                 2.4653,                 1.2454,             5.9478e-05,             5.9478e-05,             5.9478e-05
                     70,                 0.5861,                   1.86,                 1.0188,                0.53481,                 0.3807,                 0.3501,                0.29024,                0.80116,                 2.4557,                 1.2268,             5.7676e-05,             5.7676e-05,             5.7676e-05
                     71,                0.57605,                 1.8795,                  1.014,                0.46469,                0.41136,                0.37648,                0.31371,                0.81176,                 2.3858,                  1.225,             5.5874e-05,             5.5874e-05,             5.5874e-05
                     72,                0.58614,                 1.8663,                 1.0222,                0.55602,                0.41821,                0.36811,                0.30261,                0.81887,                 2.4017,                  1.225,             5.4072e-05,             5.4072e-05,             5.4072e-05
                     73,                  0.599,                 1.8828,                 1.0194,                0.41898,                 0.4375,                0.36337,                0.29884,                0.83542,                  2.452,                 1.2253,              5.227e-05,              5.227e-05,              5.227e-05
                     74,                 0.5832,                 1.9049,                 1.0151,                 0.6556,                0.34916,                0.39245,                 0.3238,                0.82671,                 2.4135,                 1.2139,             5.0469e-05,             5.0469e-05,             5.0469e-05
                     75,                0.58739,                 1.8861,                 1.0026,                0.48173,                0.40397,                0.37215,                 0.3027,                0.83088,                 2.3974,                 1.2212,             4.8667e-05,             4.8667e-05,             4.8667e-05
                     76,                0.57692,                 1.8375,                 1.0181,                0.33932,                0.39413,                0.34656,                0.27999,                0.83816,                 2.4104,                 1.2274,             4.6865e-05,             4.6865e-05,             4.6865e-05
                     77,                0.57158,                 1.8755,                 1.0022,                0.43025,                0.44241,                0.37134,                0.30318,                0.85038,                 2.4312,                 1.2533,             4.5063e-05,             4.5063e-05,             4.5063e-05
                     78,                0.57311,                 1.7713,                0.99709,                0.43532,                0.42391,                0.35309,                  0.287,                0.83047,                 2.4302,                 1.2368,             4.3261e-05,             4.3261e-05,             4.3261e-05
                     79,                0.58106,                 1.8263,                 1.0164,                0.38947,                0.42559,                0.35841,                0.29019,                0.82635,                 2.4373,                 1.2401,              4.146e-05,              4.146e-05,              4.146e-05
                     80,                 0.5761,                 1.8059,                 1.0071,                0.35921,                0.42502,                0.37056,                0.30598,                0.83271,                 2.4305,                 1.2374,             3.9658e-05,             3.9658e-05,             3.9658e-05
                     81,                0.57037,                 1.7601,                0.99861,                0.38185,                0.39186,                0.36193,                 0.2965,                0.82718,                 2.4002,                 1.2305,             3.7856e-05,             3.7856e-05,             3.7856e-05
                     82,                0.56699,                 1.7749,                 1.0113,                0.30347,                 0.4496,                0.36766,                0.29822,                0.82709,                 2.3639,                 1.2347,             3.6054e-05,             3.6054e-05,             3.6054e-05
                     83,                0.57346,                 1.8227,                 1.0073,                0.34792,                0.44176,                0.35626,                0.28948,                0.83341,                 2.3812,                 1.2544,             3.4252e-05,             3.4252e-05,             3.4252e-05
                     84,                 0.5629,                 1.8226,                 1.0273,                0.40372,                 0.4172,                0.37068,                0.30059,                0.82516,                 2.3921,                  1.238,             3.2451e-05,             3.2451e-05,             3.2451e-05
                     85,                 0.5556,                 1.8978,                 1.0115,                0.52608,                0.38403,                0.37439,                0.30517,                0.83232,                 2.3902,                 1.2326,             3.0649e-05,             3.0649e-05,             3.0649e-05
                     86,                0.56475,                 1.8145,                0.99913,                0.29371,                0.41437,                0.37937,                0.30625,                0.82625,                 2.3462,                 1.2363,             2.8847e-05,             2.8847e-05,             2.8847e-05
                     87,                 0.5685,                 1.8165,                 1.0106,                 0.4724,                0.42939,                0.36375,                0.29435,                0.82814,                 2.3342,                 1.2353,             2.7045e-05,             2.7045e-05,             2.7045e-05
                     88,                0.58132,                 1.8004,                 1.0122,                0.45603,                0.42667,                0.35379,                 0.2874,                0.82383,                 2.3394,                 1.2311,             2.5243e-05,             2.5243e-05,             2.5243e-05
                     89,                0.56619,                 1.7885,                 1.0051,                0.41211,                0.43656,                0.35357,                0.28816,                 0.8321,                  2.319,                 1.2361,             2.3442e-05,             2.3442e-05,             2.3442e-05
                     90,                 0.5584,                 1.7656,                 1.0046,                0.29982,                0.45714,                0.35365,                0.28742,                0.84381,                 2.3254,                 1.2531,              2.164e-05,              2.164e-05,              2.164e-05
                     91,                 0.4968,                 1.7225,                0.99799,                0.36079,                0.40146,                0.36096,                0.29598,                0.84574,                 2.4262,                 1.2393,             1.9838e-05,             1.9838e-05,             1.9838e-05
                     92,                0.50181,                 1.7007,                 1.0008,                0.49944,                0.32768,                0.36979,                0.30583,                0.83231,                 2.3992,                  1.217,             1.8036e-05,             1.8036e-05,             1.8036e-05
                     93,                0.49397,                 1.7243,                 1.0093,                0.54027,                0.35065,                0.39771,                0.32494,                  0.835,                 2.3834,                 1.2222,             1.6234e-05,             1.6234e-05,             1.6234e-05
                     94,                0.47694,                 1.6582,                0.99141,                0.34974,                0.43913,                0.39677,                0.32887,                0.83485,                 2.3937,                 1.2266,             1.4433e-05,             1.4433e-05,             1.4433e-05
                     95,                 0.4834,                 1.6263,                0.99656,                0.31314,                0.48589,                0.41239,                0.34244,                0.84381,                 2.4146,                  1.238,             1.2631e-05,             1.2631e-05,             1.2631e-05
                     96,                0.48376,                 1.6473,                0.99246,                0.30039,                 0.4777,                0.38479,                0.31089,                0.84414,                  2.426,                 1.2369,             1.0829e-05,             1.0829e-05,             1.0829e-05
                     97,                 0.4735,                 1.6116,                0.98058,                0.32024,                0.50928,                0.39954,                0.32951,                0.84648,                 2.4135,                 1.2393,             9.0272e-06,             9.0272e-06,             9.0272e-06
                     98,                0.48105,                 1.5925,                0.97804,                0.32752,                0.47824,                0.39324,                0.32499,                0.84404,                 2.4004,                 1.2394,             7.2254e-06,             7.2254e-06,             7.2254e-06
                     99,                0.48113,                 1.5783,                0.99485,                0.30771,                0.49132,                0.39751,                  0.325,                0.84192,                 2.3917,                 1.2401,             5.4236e-06,             5.4236e-06,             5.4236e-06
                    100,                 0.4811,                  1.576,                 1.0057,                0.32258,                0.50547,                0.39697,                 0.3272,                0.83593,                 2.3606,                 1.2335,             3.6218e-06,             3.6218e-06,             3.6218e-06
