                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.0277,                 2.1626,                  1.073,                0.47409,                0.59451,                0.49068,                0.38282,                0.84877,                 1.7075,                 1.0302,             0.00010688,             0.00010688,             0.00010688
                     55,                 1.0262,                  2.139,                 1.0692,                0.48064,                0.60861,                0.49587,                0.38498,                0.84087,                 1.6554,                 1.0245,             0.00010609,             0.00010609,             0.00010609
                     56,                0.98901,                 2.0629,                  1.069,                0.46018,                0.59377,                0.48493,                0.37641,                0.84213,                 1.7725,                 1.0224,             0.00010529,             0.00010529,             0.00010529
                     57,                0.99394,                 2.1283,                  1.061,                0.46613,                0.61702,                 0.4926,                0.38468,                0.83151,                 1.8167,                 1.0223,              0.0001045,              0.0001045,              0.0001045
                     58,                0.97566,                 2.0695,                 1.0405,                0.48172,                0.61534,                0.50979,                0.39912,                0.82888,                 1.7108,                  1.021,              0.0001037,              0.0001037,              0.0001037
                     59,                0.99664,                 2.0725,                 1.0577,                0.45239,                0.62177,                0.50289,                0.39367,                0.83176,                 1.9033,                 1.0213,             0.00010291,             0.00010291,             0.00010291
                     60,                 0.9935,                 2.0252,                 1.0589,                0.45091,                0.62527,                0.49679,                0.38842,                0.83156,                 1.8905,                 1.0131,             0.00010211,             0.00010211,             0.00010211
                     61,                 1.0003,                 2.0629,                 1.0604,                0.48811,                0.63441,                0.51597,                 0.4003,                0.85042,                 1.7689,                 1.0251,             0.00010132,             0.00010132,             0.00010132
                     62,                0.97645,                 2.0319,                 1.0451,                0.47609,                0.62409,                0.51239,                0.40121,                0.82181,                 1.5861,                 1.0076,             0.00010053,             0.00010053,             0.00010053
                     63,                0.98226,                 1.9885,                 1.0572,                 0.4739,                0.62929,                0.52547,                0.40856,                  0.839,                 1.5449,                 1.0192,             9.9731e-05,             9.9731e-05,             9.9731e-05
                     64,                0.97651,                  2.019,                 1.0339,                 0.4645,                0.65084,                0.52458,                0.41261,                0.81717,                 1.5881,                 1.0097,             9.8936e-05,             9.8936e-05,             9.8936e-05
                     65,                0.99248,                 2.0636,                 1.0425,                 0.4658,                0.61831,                0.51081,                0.39961,                0.81691,                 1.6608,                 1.0059,             9.8141e-05,             9.8141e-05,             9.8141e-05
                     66,                0.99858,                      2,                 1.0519,                0.46536,                0.65629,                0.52621,                0.41393,                 0.8072,                  1.693,                 1.0067,             9.7347e-05,             9.7347e-05,             9.7347e-05
                     67,                0.96397,                 1.9198,                 1.0355,                0.47567,                0.64057,                0.52233,                0.41176,                0.80887,                 1.6716,                 1.0014,             9.6552e-05,             9.6552e-05,             9.6552e-05
                     68,                0.98254,                 2.0184,                 1.0369,                 0.4879,                0.65211,                0.54296,                0.42676,                 0.8064,                 1.5058,                 1.0065,             9.5757e-05,             9.5757e-05,             9.5757e-05
                     69,                0.98194,                   1.99,                 1.0433,                0.49374,                 0.6288,                 0.5461,                0.42932,                0.81052,                 1.5653,                 1.0048,             9.4963e-05,             9.4963e-05,             9.4963e-05
                     70,                0.96097,                 1.9623,                 1.0243,                0.46636,                0.66908,                0.55157,                  0.433,                0.80497,                 1.5987,                 1.0033,             9.4168e-05,             9.4168e-05,             9.4168e-05
                     71,                0.96308,                 2.0334,                 1.0453,                0.47641,                 0.6533,                0.55006,                0.43223,                0.81069,                 1.4784,                 1.0091,             9.3373e-05,             9.3373e-05,             9.3373e-05
                     72,                 0.9775,                 1.9732,                 1.0474,                 0.4538,                0.68383,                0.54741,                0.42988,                0.81014,                 1.5691,                 1.0045,             9.2579e-05,             9.2579e-05,             9.2579e-05
                     73,                0.97249,                 1.9656,                 1.0468,                0.48141,                0.67888,                0.56807,                0.44566,                0.80302,                 1.4264,                0.99952,             9.1784e-05,             9.1784e-05,             9.1784e-05
                     74,                0.97921,                  1.939,                  1.056,                0.50483,                0.67454,                0.56792,                0.44515,                  0.814,                 1.4197,                 1.0117,             9.0989e-05,             9.0989e-05,             9.0989e-05
                     75,                0.97161,                 1.9034,                 1.0493,                0.46349,                0.67137,                0.54308,                0.42807,                0.80866,                 1.5858,                 1.0032,             9.0195e-05,             9.0195e-05,             9.0195e-05
                     76,                0.94994,                 1.9006,                 1.0358,                0.46309,                0.71672,                0.56581,                0.44654,                0.80731,                 1.4122,                 1.0055,               8.94e-05,               8.94e-05,               8.94e-05
                     77,                0.96683,                 1.9164,                 1.0537,                0.45323,                0.71276,                 0.5626,                0.44537,                0.79066,                 1.4863,                 0.9959,             8.8605e-05,             8.8605e-05,             8.8605e-05
                     78,                0.96717,                 1.8813,                 1.0357,                0.48121,                0.68076,                0.54801,                 0.4327,                0.79595,                 1.5915,                0.99987,             8.7811e-05,             8.7811e-05,             8.7811e-05
                     79,                0.94458,                 1.9095,                 1.0207,                0.47186,                0.69693,                0.55321,                0.43686,                0.79575,                 1.5631,                 1.0027,             8.7016e-05,             8.7016e-05,             8.7016e-05
                     80,                0.95684,                 1.9065,                 1.0336,                0.47446,                0.70508,                0.57288,                0.45434,                0.79034,                 1.4069,                  0.999,             8.6221e-05,             8.6221e-05,             8.6221e-05
                     81,                0.95862,                 1.8732,                 1.0353,                0.48128,                0.69875,                0.55768,                0.44096,                0.79519,                  1.516,                0.99958,             8.5427e-05,             8.5427e-05,             8.5427e-05
                     82,                0.95861,                 1.8464,                 1.0298,                0.48068,                0.70495,                0.55535,                0.43567,                0.80508,                 1.6592,                 1.0009,             8.4632e-05,             8.4632e-05,             8.4632e-05
                     83,                0.95627,                 1.8756,                 1.0298,                0.46617,                0.71205,                0.55738,                0.43892,                0.79114,                 1.7016,                0.99322,             8.3837e-05,             8.3837e-05,             8.3837e-05
                     84,                0.93934,                 1.8808,                 1.0303,                0.46421,                 0.7086,                0.54762,                0.43338,                0.78533,                 1.9039,                0.98833,             8.3043e-05,             8.3043e-05,             8.3043e-05
                     85,                0.92737,                 1.8364,                 1.0168,                0.49023,                0.69107,                0.55521,                0.43675,                0.79305,                 1.7654,                0.99161,             8.2248e-05,             8.2248e-05,             8.2248e-05
