                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                 1.0154,                 1.7893,                 1.0447,                0.49304,                0.71481,                0.58486,                0.45632,                0.81649,                 1.3493,                0.98139,             5.0064e-05,             5.0064e-05,             5.0064e-05
                     85,                0.99612,                 1.7537,                 1.0327,                0.47672,                0.74676,                0.58901,                0.45783,                0.82466,                 1.3468,                0.98565,             4.8872e-05,             4.8872e-05,             4.8872e-05
                     86,                 1.0168,                 1.7699,                 1.0525,                 0.5111,                0.69895,                0.58658,                0.45682,                 0.8299,                 1.3213,                 0.9933,              4.768e-05,              4.768e-05,              4.768e-05
                     87,                 1.0524,                 1.7942,                 1.0522,                0.49365,                0.71593,                0.59084,                0.46236,                0.81977,                 1.3149,                0.98574,             4.6488e-05,             4.6488e-05,             4.6488e-05
                     88,                 1.0444,                  1.785,                 1.0628,                0.48556,                0.73155,                0.58773,                0.45671,                0.82605,                 1.3643,                0.98461,             4.5296e-05,             4.5296e-05,             4.5296e-05
                     89,                 1.0075,                 1.7978,                 1.0332,                0.49775,                0.72271,                0.58598,                0.45805,                0.82218,                 1.3538,                0.98775,             4.4104e-05,             4.4104e-05,             4.4104e-05
                     90,                 1.0293,                 1.7406,                 1.0449,                0.50922,                0.71513,                0.59157,                0.46237,                 0.8244,                 1.3522,                0.99127,             4.2912e-05,             4.2912e-05,             4.2912e-05
                     91,                0.93824,                 1.5624,                 1.0315,                0.49197,                0.66963,                0.56861,                0.43902,                0.86224,                 1.4766,                 1.0054,              4.172e-05,              4.172e-05,              4.172e-05
                     92,                0.95371,                 1.5188,                 1.0349,                0.48293,                0.67852,                0.57115,                 0.4437,                0.83804,                 1.4381,                0.99105,             4.0528e-05,             4.0528e-05,             4.0528e-05
                     93,                0.93307,                 1.4898,                 1.0235,                0.46629,                0.73332,                0.58035,                0.44827,                0.84769,                 1.4351,                0.99462,             3.9336e-05,             3.9336e-05,             3.9336e-05
                     94,                0.93417,                 1.4976,                 1.0294,                0.45497,                0.71681,                0.57081,                0.44335,                0.84797,                 1.4411,                0.99824,             3.8144e-05,             3.8144e-05,             3.8144e-05
                     95,                0.90907,                 1.4508,                 1.0257,                0.49167,                0.70314,                0.57923,                0.44841,                0.84444,                 1.4605,                0.99482,             3.6952e-05,             3.6952e-05,             3.6952e-05
                     96,                 0.9141,                 1.4682,                 1.0103,                0.48546,                0.72379,                0.58248,                0.45304,                0.83113,                 1.3791,                0.98628,              3.576e-05,              3.576e-05,              3.576e-05
                     97,                0.91756,                 1.4701,                 1.0182,                0.49742,                0.71392,                0.58309,                0.45237,                0.84807,                 1.3507,                0.99596,             3.4568e-05,             3.4568e-05,             3.4568e-05
                     98,                0.91038,                 1.4832,                 1.0299,                0.47725,                0.70983,                0.57886,                0.44843,                0.84619,                 1.3646,                0.99466,             3.3376e-05,             3.3376e-05,             3.3376e-05
                     99,                0.91729,                  1.497,                 1.0234,                0.49393,                0.69025,                0.58303,                0.45422,                0.83552,                 1.3288,                0.99113,             3.2184e-05,             3.2184e-05,             3.2184e-05
                    100,                0.91329,                 1.4321,                 1.0245,                0.48622,                0.70887,                0.58118,                 0.4508,                0.84649,                  1.372,                0.99364,             3.0992e-05,             3.0992e-05,             3.0992e-05
