                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.0041,                 2.0678,                 0.9683,                0.47137,                0.40084,                0.36527,                0.27463,                0.95709,                 1.7263,                 1.0209,             0.00010032,             0.00010032,             0.00010032
                     35,                0.98277,                 2.0248,                0.96664,                0.47618,                 0.4159,                0.38744,                 0.2935,                0.94925,                 1.6858,                 1.0175,             9.8847e-05,             9.8847e-05,             9.8847e-05
                     36,                 1.0016,                 2.0212,                0.96553,                0.47773,                0.40715,                0.36042,                0.26778,                0.99045,                 1.8172,                 1.0425,             9.7371e-05,             9.7371e-05,             9.7371e-05
                     37,                0.98605,                  2.002,                0.96134,                0.45068,                0.38574,                 0.3446,                0.25288,                 1.0342,                 1.8338,                 1.0626,             9.5896e-05,             9.5896e-05,             9.5896e-05
                     38,                0.98377,                 1.9405,                 0.9631,                0.48446,                0.40727,                0.38142,                 0.2838,                0.99393,                 1.6939,                 1.0338,             9.4421e-05,             9.4421e-05,             9.4421e-05
                     39,                 0.9759,                 1.9448,                0.96118,                0.43675,                0.43429,                 0.3919,                0.29676,                 0.9488,                 1.7064,                 1.0191,             9.2946e-05,             9.2946e-05,             9.2946e-05
                     40,                0.98197,                 1.9237,                0.96241,                 0.4684,                0.41624,                0.39113,                0.29211,                 0.9817,                 1.7056,                 1.0315,             9.1471e-05,             9.1471e-05,             9.1471e-05
                     41,                0.94585,                 1.8573,                 0.9478,                0.50899,                0.41725,                0.39889,                0.29918,                0.97096,                 1.7147,                 1.0246,             8.9996e-05,             8.9996e-05,             8.9996e-05
                     42,                0.95616,                 1.8438,                0.95021,                0.48859,                0.42889,                0.40037,                  0.302,                0.95416,                 1.6812,                 1.0211,             8.8521e-05,             8.8521e-05,             8.8521e-05
                     43,                0.95997,                 1.8268,                0.95718,                0.50614,                0.45339,                0.41649,                0.31442,                0.93511,                 1.5872,                 1.0051,             8.7046e-05,             8.7046e-05,             8.7046e-05
                     44,                0.95717,                 1.8346,                0.95729,                 0.5174,                0.46176,                0.43251,                0.32843,                0.91963,                 1.5409,                0.99679,             8.5571e-05,             8.5571e-05,             8.5571e-05
                     45,                0.94255,                 1.8099,                0.95324,                0.45896,                0.49466,                0.44247,                0.33499,                0.92617,                 1.5163,                 1.0003,             8.4096e-05,             8.4096e-05,             8.4096e-05
                     46,                0.94163,                 1.7769,                0.93847,                0.54448,                0.48803,                0.47682,                0.36397,                0.89821,                 1.4138,                0.98344,              8.262e-05,              8.262e-05,              8.262e-05
                     47,                0.94597,                 1.7888,                0.95847,                0.54647,                0.49969,                 0.4763,                0.36421,                0.88484,                 1.4291,                0.98192,             8.1145e-05,             8.1145e-05,             8.1145e-05
                     48,                0.93207,                 1.7568,                0.95001,                0.47503,                0.48686,                0.46606,                0.35523,                0.90627,                 1.4525,                0.99261,              7.967e-05,              7.967e-05,              7.967e-05
                     49,                0.91823,                 1.7021,                 0.9471,                0.54846,                0.51095,                0.49396,                0.37896,                0.88164,                 1.3717,                 0.9812,             7.8195e-05,             7.8195e-05,             7.8195e-05
