                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.99107,                 1.9856,                 1.0597,                0.48507,                0.61821,                0.51802,                0.40557,                0.83347,                 1.6984,                 1.0164,             0.00011384,             0.00011384,             0.00011384
                     61,                 1.0026,                 2.0414,                 1.0648,                0.48687,                0.64742,                0.53664,                0.41663,                0.84212,                 1.5941,                 1.0249,             0.00011324,             0.00011324,             0.00011324
                     62,                0.97569,                 1.9968,                 1.0495,                0.51439,                0.63482,                0.54433,                0.42626,                0.82507,                 1.4489,                 1.0153,             0.00011264,             0.00011264,             0.00011264
                     63,                0.97768,                  1.951,                 1.0579,                 0.5153,                0.62775,                0.54282,                0.42565,                0.81978,                 1.3756,                 1.0113,             0.00011205,             0.00011205,             0.00011205
                     64,                  0.971,                 1.9884,                 1.0341,                0.46035,                0.66078,                0.53661,                0.42033,                0.82141,                 1.4142,                 1.0139,             0.00011145,             0.00011145,             0.00011145
                     65,                0.98568,                   2.03,                 1.0386,                0.46946,                0.66528,                0.53372,                0.41972,                0.80998,                 1.4996,                 1.0097,             0.00011086,             0.00011086,             0.00011086
                     66,                0.99368,                 1.9676,                 1.0517,                0.46951,                0.66588,                0.54161,                0.42545,                 0.8105,                 1.4906,                 1.0058,             0.00011026,             0.00011026,             0.00011026
                     67,                0.96391,                 1.8894,                 1.0374,                0.49016,                0.65992,                0.54849,                0.42988,                0.81957,                 1.4494,                 1.0086,             0.00010966,             0.00010966,             0.00010966
                     68,                0.98314,                 1.9787,                 1.0401,                0.45998,                0.67117,                 0.5519,                0.43297,                0.81558,                 1.4748,                 1.0105,             0.00010907,             0.00010907,             0.00010907
                     69,                0.98127,                  1.966,                 1.0481,                0.44827,                 0.6505,                0.54234,                0.42531,                0.81595,                 1.5143,                 1.0102,             0.00010847,             0.00010847,             0.00010847
                     70,                0.96378,                 1.9281,                 1.0294,                0.46865,                0.68788,                0.55603,                0.43844,                0.80078,                  1.531,                 1.0022,             0.00010788,             0.00010788,             0.00010788
                     71,                0.96192,                 2.0002,                 1.0453,                0.46746,                0.68083,                0.55836,                0.43932,                0.80668,                 1.4406,                  1.006,             0.00010728,             0.00010728,             0.00010728
                     72,                 0.9708,                 1.9352,                 1.0482,                0.46192,                0.71132,                0.56112,                0.44218,                0.80752,                 1.4261,                 1.0061,             0.00010668,             0.00010668,             0.00010668
                     73,                0.97094,                 1.9263,                 1.0503,                0.51105,                0.70644,                0.57224,                0.45012,                0.79635,                 1.3837,                0.99982,             0.00010609,             0.00010609,             0.00010609
                     74,                 0.9791,                 1.9072,                 1.0598,                0.50198,                0.70683,                0.57174,                0.44924,                0.80529,                 1.4005,                 1.0113,             0.00010549,             0.00010549,             0.00010549
                     75,                0.96021,                 1.8582,                 1.0472,                0.49479,                 0.6858,                0.56488,                0.44657,                0.80231,                 1.4725,                 1.0007,              0.0001049,              0.0001049,              0.0001049
                     76,                0.94846,                 1.8575,                 1.0364,                0.47287,                 0.7213,                0.57995,                0.45817,                0.79962,                  1.363,                  1.007,              0.0001043,              0.0001043,              0.0001043
                     77,                0.96395,                 1.8793,                 1.0538,                0.48774,                0.71695,                0.57684,                0.45749,                0.78747,                 1.3939,                0.99898,              0.0001037,              0.0001037,              0.0001037
                     78,                0.96568,                 1.8461,                 1.0395,                0.49549,                0.70086,                0.56139,                0.44338,                0.79732,                 1.4703,                 1.0039,             0.00010311,             0.00010311,             0.00010311
                     79,                0.94036,                 1.8731,                 1.0197,                0.49673,                0.70223,                0.57405,                 0.4535,                0.79663,                 1.3604,                 1.0068,             0.00010251,             0.00010251,             0.00010251
                     80,                0.95195,                 1.8657,                 1.0318,                0.49861,                0.71712,                0.58755,                0.46534,                0.78636,                 1.2372,                0.99984,             0.00010192,             0.00010192,             0.00010192
                     81,                 0.9506,                 1.8374,                 1.0321,                0.50985,                0.70617,                0.58602,                0.46497,                0.78504,                 1.2782,                0.99791,             0.00010132,             0.00010132,             0.00010132
                     82,                0.94917,                 1.8075,                 1.0269,                0.49936,                0.72875,                0.57957,                0.45596,                0.79758,                 1.3748,                 1.0034,             0.00010072,             0.00010072,             0.00010072
                     83,                0.95339,                 1.8297,                 1.0312,                 0.5011,                0.69216,                0.58264,                0.46236,                0.78016,                 1.3646,                0.99197,             0.00010013,             0.00010013,             0.00010013
                     84,                0.94023,                 1.8392,                 1.0314,                0.47243,                 0.7453,                0.57218,                0.45463,                0.78313,                 1.5102,                0.99229,             9.9532e-05,             9.9532e-05,             9.9532e-05
                     85,                0.92776,                 1.7952,                 1.0195,                0.49563,                0.74288,                0.57809,                0.45823,                0.78204,                 1.5419,                0.99275,             9.8936e-05,             9.8936e-05,             9.8936e-05
                     86,                 0.9367,                  1.822,                 1.0366,                0.51163,                0.74208,                0.58728,                 0.4654,                0.77944,                 1.3617,                0.99273,              9.834e-05,              9.834e-05,              9.834e-05
                     87,                0.96521,                 1.8362,                 1.0343,                0.51198,                0.72642,                0.58222,                0.46298,                0.77753,                 1.4267,                0.99239,             9.7744e-05,             9.7744e-05,             9.7744e-05
                     88,                0.94484,                 1.7771,                 1.0357,                0.45243,                0.74362,                0.57528,                0.45645,                0.77951,                 1.4613,                0.99764,             9.7148e-05,             9.7148e-05,             9.7148e-05
                     89,                0.92992,                 1.8421,                 1.0219,                0.49407,                0.73943,                0.59317,                0.47015,                0.78258,                 1.2793,                 1.0001,             9.6552e-05,             9.6552e-05,             9.6552e-05
                     90,                0.94446,                 1.7497,                 1.0294,                0.47461,                0.75664,                0.59379,                0.47145,                0.77654,                 1.3105,                0.99263,             9.5956e-05,             9.5956e-05,             9.5956e-05
                     91,                0.93283,                 1.7734,                 1.0224,                0.49794,                0.73925,                0.58935,                0.46579,                 0.7853,                 1.4004,                0.99986,              9.536e-05,              9.536e-05,              9.536e-05
                     92,                0.91451,                 1.7437,                 1.0282,                 0.4955,                0.75541,                0.60662,                0.48299,                0.77226,                  1.233,                0.99626,             9.4764e-05,             9.4764e-05,             9.4764e-05
                     93,                0.94165,                 1.8047,                 1.0356,                0.49448,                0.75639,                0.61284,                0.48758,                0.77132,                 1.2023,                0.99137,             9.4168e-05,             9.4168e-05,             9.4168e-05
                     94,                0.92838,                 1.7819,                 1.0173,                0.48322,                0.75554,                0.59587,                0.47416,                0.77407,                 1.2841,                 0.9875,             9.3572e-05,             9.3572e-05,             9.3572e-05
                     95,                0.91294,                 1.7661,                 1.0081,                0.46655,                0.77131,                0.60815,                0.48493,                 0.7661,                 1.2505,                0.98535,             9.2976e-05,             9.2976e-05,             9.2976e-05
                     96,                0.92228,                 1.7361,                 1.0212,                 0.4906,                0.75499,                0.59692,                0.47307,                0.77762,                 1.3522,                0.99036,              9.238e-05,              9.238e-05,              9.238e-05
                     97,                0.92555,                 1.7494,                 1.0214,                0.46647,                0.77658,                0.60143,                0.47898,                0.77512,                 1.3232,                0.98965,             9.1784e-05,             9.1784e-05,             9.1784e-05
                     98,                 0.8979,                 1.6949,                 1.0232,                  0.482,                0.75992,                0.59759,                0.47577,                0.76877,                 1.4631,                0.98438,             9.1188e-05,             9.1188e-05,             9.1188e-05
                     99,                0.90757,                   1.73,                 1.0085,                0.50407,                 0.7596,                0.60672,                0.48208,                0.77975,                 1.4882,                0.99085,             9.0592e-05,             9.0592e-05,             9.0592e-05
                    100,                0.94534,                 1.7182,                 1.0261,                0.46135,                0.78238,                0.58562,                 0.4644,                0.77709,                  1.739,                0.99279,             8.9996e-05,             8.9996e-05,             8.9996e-05
                    101,                0.92425,                 1.7209,                 1.0263,                0.47166,                 0.7881,                 0.5975,                0.47538,                0.77151,                 1.4938,                0.99451,               8.94e-05,               8.94e-05,               8.94e-05
                    102,                0.91398,                 1.6611,                 1.0216,                 0.4756,                0.78059,                 0.5931,                 0.4712,                0.77347,                 1.5119,                0.99193,             8.8804e-05,             8.8804e-05,             8.8804e-05
                    103,                0.92851,                 1.7441,                 1.0398,                 0.4731,                0.79277,                0.60595,                0.48324,                0.76352,                 1.4404,                0.98328,             8.8208e-05,             8.8208e-05,             8.8208e-05
                    104,                0.91382,                 1.6827,                 1.0208,                0.47195,                0.77598,                0.59514,                0.47588,                0.76126,                 1.6009,                0.98729,             8.7612e-05,             8.7612e-05,             8.7612e-05
                    105,                0.92766,                 1.6818,                 1.0262,                0.50271,                0.76316,                0.59254,                0.47075,                0.77162,                 1.6081,                0.98931,             8.7016e-05,             8.7016e-05,             8.7016e-05
                    106,                0.93568,                 1.6855,                 1.0184,                 0.4856,                0.75897,                0.60182,                0.48072,                0.77356,                 1.4024,                 0.9948,              8.642e-05,              8.642e-05,              8.642e-05
                    107,                0.92969,                 1.7161,                 1.0057,                0.49358,                0.77742,                0.61454,                0.48871,                0.76542,                 1.3161,                 0.9918,             8.5824e-05,             8.5824e-05,             8.5824e-05
                    108,                0.92565,                 1.6954,                 1.0295,                0.51829,                0.76092,                0.60847,                 0.4839,                0.77265,                 1.3119,                0.99238,             8.5228e-05,             8.5228e-05,             8.5228e-05
                    109,                0.91266,                  1.704,                 1.0237,                0.50385,                0.77275,                 0.6164,                0.49334,                0.75732,                 1.2341,                 0.9866,             8.4632e-05,             8.4632e-05,             8.4632e-05
                    110,                0.92435,                 1.7295,                 1.0186,                0.49333,                0.74879,                0.60732,                0.48471,                0.76237,                 1.2881,                0.98579,             8.4036e-05,             8.4036e-05,             8.4036e-05
                    111,                0.91629,                 1.6616,                 1.0288,                0.48586,                 0.7943,                0.61331,                0.49201,                0.76042,                 1.2119,                 0.9869,              8.344e-05,              8.344e-05,              8.344e-05
                    112,                 0.8971,                 1.7057,                 1.0082,                 0.5249,                0.75982,                0.62752,                 0.5026,                0.75512,                  1.145,                0.98121,             8.2844e-05,             8.2844e-05,             8.2844e-05
                    113,                0.92041,                 1.7115,                 1.0208,                0.48599,                0.81078,                0.62834,                0.50479,                0.75069,                 1.1645,                0.98249,             8.2248e-05,             8.2248e-05,             8.2248e-05
                    114,                0.90057,                  1.803,                 0.9964,                0.52861,                 0.7633,                0.62602,                 0.5011,                0.75237,                 1.1812,                0.98115,             8.1652e-05,             8.1652e-05,             8.1652e-05
                    115,                0.89438,                 1.6376,                 1.0085,                0.51249,                0.75641,                0.62009,                0.49714,                0.75063,                 1.2038,                0.97904,             8.1056e-05,             8.1056e-05,             8.1056e-05
                    116,                0.90928,                 1.7054,                 1.0043,                0.51513,                0.78688,                0.62464,                0.49978,                0.74757,                 1.1687,                0.97445,              8.046e-05,              8.046e-05,              8.046e-05
                    117,                0.91907,                  1.692,                 1.0182,                0.49993,                0.78431,                0.62673,                 0.5033,                0.75327,                 1.1908,                0.98161,             7.9864e-05,             7.9864e-05,             7.9864e-05
                    118,                0.89342,                 1.5736,                 1.0246,                0.48652,                0.78615,                0.61427,                 0.4933,                0.74649,                  1.273,                0.97872,             7.9268e-05,             7.9268e-05,             7.9268e-05
                    119,                 0.8816,                  1.654,                 1.0163,                0.50345,                0.80055,                0.62418,                0.49826,                0.75786,                 1.3213,                0.98312,             7.8672e-05,             7.8672e-05,             7.8672e-05
                    120,                 0.8961,                  1.621,                 1.0067,                0.50915,                0.78916,                0.61402,                0.49154,                0.75775,                 1.3573,                 0.9827,             7.8076e-05,             7.8076e-05,             7.8076e-05
                    121,                0.92531,                 1.6671,                 1.0176,                 0.5204,                0.79845,                0.61941,                0.49481,                0.74974,                 1.3711,                 0.9784,              7.748e-05,              7.748e-05,              7.748e-05
                    122,                0.89752,                 1.5746,                 1.0051,                 0.4916,                0.78738,                0.61951,                 0.4972,                0.74439,                 1.2807,                0.97573,             7.6884e-05,             7.6884e-05,             7.6884e-05
                    123,                0.92617,                  1.659,                 1.0152,                0.51883,                0.76722,                0.62745,                0.50467,                0.74531,                 1.2708,                0.97615,             7.6288e-05,             7.6288e-05,             7.6288e-05
                    124,                0.89553,                 1.5666,                 1.0116,                0.49437,                 0.8021,                0.62777,                0.50478,                0.74735,                 1.3585,                0.97928,             7.5692e-05,             7.5692e-05,             7.5692e-05
                    125,                0.88683,                 1.5888,                 0.9941,                0.52897,                0.78596,                0.63827,                0.51366,                0.74107,                 1.2089,                0.97469,             7.5096e-05,             7.5096e-05,             7.5096e-05
                    126,                0.89564,                 1.5601,                 1.0105,                0.51052,                0.80818,                0.63071,                0.50611,                0.74159,                 1.2856,                 0.9715,               7.45e-05,               7.45e-05,               7.45e-05
                    127,                0.88661,                 1.6268,                 1.0021,                0.49239,                 0.8159,                0.62442,                0.50252,                0.74281,                 1.3544,                0.97558,             7.3904e-05,             7.3904e-05,             7.3904e-05
                    128,                0.86654,                 1.5826,                0.98604,                0.52769,                0.81891,                0.63476,                 0.5118,                0.73651,                 1.2109,                0.97216,             7.3308e-05,             7.3308e-05,             7.3308e-05
                    129,                 0.8658,                 1.6268,                0.99196,                0.52944,                0.81733,                0.63072,                0.50893,                 0.7329,                 1.1648,                0.96783,             7.2712e-05,             7.2712e-05,             7.2712e-05
                    130,                 0.8938,                 1.5795,                 1.0082,                0.53679,                0.81143,                0.63542,                0.51226,                0.73674,                 1.1499,                0.97423,             7.2116e-05,             7.2116e-05,             7.2116e-05
                    131,                0.89928,                 1.5953,                 1.0132,                0.53508,                0.81656,                0.63707,                0.51317,                0.74065,                 1.2134,                0.97519,              7.152e-05,              7.152e-05,              7.152e-05
                    132,                0.88782,                 1.5615,                0.99678,                0.51627,                0.80306,                0.62232,                0.50134,                0.74096,                 1.2873,                0.97401,             7.0924e-05,             7.0924e-05,             7.0924e-05
                    133,                0.88335,                 1.5614,                0.99748,                0.51182,                 0.7984,                 0.6219,                0.50235,                0.73911,                 1.2474,                0.97554,             7.0328e-05,             7.0328e-05,             7.0328e-05
                    134,                0.88853,                 1.5813,                 1.0065,                0.54043,                0.77772,                0.62735,                0.50455,                0.74518,                  1.204,                 0.9772,             6.9732e-05,             6.9732e-05,             6.9732e-05
                    135,                0.89656,                  1.575,                 1.0066,                0.52671,                0.79023,                 0.6335,                 0.5097,                0.73894,                 1.2648,                0.96992,             6.9136e-05,             6.9136e-05,             6.9136e-05
                    136,                0.88536,                 1.5833,                 1.0011,                0.51035,                0.80976,                0.63268,                0.51056,                0.73585,                  1.163,                0.96969,              6.854e-05,              6.854e-05,              6.854e-05
                    137,                0.89306,                 1.5431,                 1.0037,                0.50389,                0.79984,                0.62463,                0.50437,                0.73112,                 1.2902,                0.96744,             6.7944e-05,             6.7944e-05,             6.7944e-05
                    138,                0.87664,                 1.5689,                 0.9941,                0.54348,                0.77694,                0.63316,                0.51239,                0.72743,                 1.2655,                0.96582,             6.7348e-05,             6.7348e-05,             6.7348e-05
                    139,                0.89505,                 1.6256,                 1.0085,                0.53943,                0.78052,                0.63703,                0.51068,                0.74088,                 1.2182,                0.97063,             6.6752e-05,             6.6752e-05,             6.6752e-05
                    140,                0.87575,                 1.5805,                 0.9961,                0.52077,                0.78991,                0.62799,                0.50665,                0.72914,                  1.262,                0.96827,             6.6156e-05,             6.6156e-05,             6.6156e-05
                    141,                0.88389,                 1.5509,                 1.0033,                0.50941,                0.80655,                0.62299,                0.50365,                0.72943,                 1.4292,                0.96528,              6.556e-05,              6.556e-05,              6.556e-05
                    142,                0.89444,                 1.5709,                0.99972,                0.52352,                0.80392,                0.63915,                0.51194,                0.73537,                 1.2891,                0.97089,             6.4964e-05,             6.4964e-05,             6.4964e-05
                    143,                 0.8692,                 1.4629,                0.99143,                0.51037,                0.81085,                0.63868,                0.51716,                0.72661,                 1.1651,                0.96684,             6.4368e-05,             6.4368e-05,             6.4368e-05
                    144,                0.87967,                 1.4451,                0.99108,                0.52606,                0.78037,                0.63277,                0.51079,                  0.731,                 1.1886,                0.96481,             6.3772e-05,             6.3772e-05,             6.3772e-05
                    145,                0.86428,                 1.5598,                 0.9902,                0.56333,                0.76514,                0.64242,                0.51965,                0.72546,                 1.1554,                0.96493,             6.3176e-05,             6.3176e-05,             6.3176e-05
                    146,                0.88173,                  1.583,                0.99619,                 0.5543,                0.77311,                0.64191,                0.51975,                0.72371,                 1.1782,                0.96305,              6.258e-05,              6.258e-05,              6.258e-05
                    147,                0.88327,                  1.584,                 1.0183,                0.51787,                0.80295,                0.63793,                0.51612,                0.72217,                 1.2183,                0.96324,             6.1984e-05,             6.1984e-05,             6.1984e-05
                    148,                 0.8705,                 1.5105,                 1.0009,                0.52511,                0.80675,                0.63902,                 0.5169,                0.72357,                 1.1958,                0.96439,             6.1388e-05,             6.1388e-05,             6.1388e-05
                    149,                0.87761,                 1.5133,                 1.0108,                0.53025,                0.79231,                0.64611,                 0.5228,                0.72295,                 1.2156,                0.96745,             6.0792e-05,             6.0792e-05,             6.0792e-05
