                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                0.82276,                 4.0996,                  1.305,                0.02382,                0.91398,                0.08996,                0.06109,                 1.0506,                 6.8001,                 1.8704,             0.00016038,             0.00016038,             0.00016038
                     14,                0.83503,                 4.0515,                    1.3,                0.37872,                0.12519,                0.08141,                0.05637,                 1.0512,                 5.5102,                 1.8806,             0.00015858,             0.00015858,             0.00015858
                     15,                0.84072,                 3.9742,                 1.3245,                0.01695,                0.93548,                0.07543,                0.05175,                 1.0529,                 13.177,                 1.9692,             0.00015677,             0.00015677,             0.00015677
                     16,                0.75776,                 3.9933,                 1.2655,                 0.0232,                0.95161,                0.09293,                0.06778,                0.94317,                 4.3841,                 1.5486,             0.00015497,             0.00015497,             0.00015497
                     17,                0.79709,                 3.9828,                 1.2487,                0.02332,                0.94086,                0.08843,                0.06577,                0.95086,                 4.5007,                 1.5831,             0.00015317,             0.00015317,             0.00015317
                     18,                0.80171,                 3.9191,                 1.2828,                0.15395,                 0.1994,                0.09584,                0.07478,                0.91124,                 5.7995,                 1.5364,             0.00015137,             0.00015137,             0.00015137
                     19,                 0.7787,                 3.9106,                 1.2387,                0.02329,                0.94086,                0.09782,                0.07646,                0.84753,                  3.757,                 1.4364,             0.00014957,             0.00014957,             0.00014957
                     20,                0.78913,                 3.8922,                 1.2642,                0.02164,                0.94086,                0.06985,                 0.0527,                0.93907,                 3.8154,                 1.5647,             0.00014777,             0.00014777,             0.00014777
                     21,                 0.7659,                 3.9165,                  1.253,                0.02394,                0.95699,                0.10044,                0.07725,                0.91716,                 4.1316,                 1.6353,             0.00014596,             0.00014596,             0.00014596
                     22,                0.80467,                 3.8071,                 1.2396,                0.02199,                 0.9086,                0.07366,                0.05561,                0.96115,                 3.5759,                 1.6523,             0.00014416,             0.00014416,             0.00014416
                     23,                0.77189,                 3.8336,                 1.2513,                0.08712,                0.29217,                0.09688,                0.07454,                0.92329,                   6.51,                 1.5927,             0.00014236,             0.00014236,             0.00014236
                     24,                0.76652,                 3.7859,                 1.2482,                 0.0213,                0.89785,                0.07157,                0.05378,                0.91045,                 4.4838,                 1.6382,             0.00014056,             0.00014056,             0.00014056
                     25,                0.77288,                 3.7039,                 1.2473,                0.05648,                0.36662,                0.07517,                0.05754,                0.89579,                 5.0911,                 1.5851,             0.00013876,             0.00013876,             0.00013876
                     26,                0.74272,                 3.7475,                 1.2455,                0.01847,                0.89785,                0.07546,                0.05463,                0.93629,                 5.0283,                 1.6452,             0.00013695,             0.00013695,             0.00013695
                     27,                0.74077,                 3.6888,                 1.2406,                0.02206,                 0.9086,                0.07429,                0.05529,                 0.9095,                 4.5845,                 1.6097,             0.00013515,             0.00013515,             0.00013515
                     28,                0.75494,                 3.6212,                 1.2269,                0.02233,                0.89785,                0.07999,                0.06604,                0.86439,                 4.7638,                 1.5129,             0.00013335,             0.00013335,             0.00013335
                     29,                0.75658,                 3.6842,                 1.2468,                0.01973,                0.89785,                 0.0853,                0.06339,                0.83895,                 4.6334,                  1.495,             0.00013155,             0.00013155,             0.00013155
                     30,                0.75608,                 3.7408,                 1.2284,                0.01834,                0.93011,                0.10297,                0.08235,                  0.878,                 6.2189,                 1.5656,             0.00012975,             0.00012975,             0.00012975
                     31,                0.73965,                 3.6622,                 1.2424,                0.01967,                0.94086,                0.09832,                0.08372,                0.89726,                 4.9668,                 1.5747,             0.00012795,             0.00012795,             0.00012795
                     32,                0.73039,                 3.6461,                  1.227,                0.02047,                0.94086,                0.06171,                0.04806,                0.89104,                 4.5082,                 1.6112,             0.00012614,             0.00012614,             0.00012614
                     33,                0.71185,                 3.6254,                 1.2127,                0.01873,                0.93011,                0.05706,                0.04309,                0.90569,                 5.3439,                 1.7314,             0.00012434,             0.00012434,             0.00012434
                     34,                0.74119,                 3.5532,                  1.253,                0.02157,                0.96237,                0.06775,                0.05034,                0.92122,                  5.218,                 1.6234,             0.00012254,             0.00012254,             0.00012254
                     35,                0.73049,                 3.5386,                 1.2166,                0.02409,                0.96237,                0.06586,                0.05137,                0.86349,                 4.4438,                 1.5029,             0.00012074,             0.00012074,             0.00012074
                     36,                0.70147,                 3.5579,                 1.1965,                0.02252,                0.96237,                0.06989,                0.05583,                0.81423,                  4.414,                 1.4648,             0.00011894,             0.00011894,             0.00011894
                     37,                0.70556,                 3.5284,                 1.2077,                 0.0214,                0.93011,                0.06687,                0.05169,                0.83916,                  4.627,                 1.5382,             0.00011714,             0.00011714,             0.00011714
                     38,                0.71412,                 3.5646,                 1.1938,                0.02176,                0.94086,                0.07137,                0.05336,                0.87474,                 5.0901,                 1.6127,             0.00011533,             0.00011533,             0.00011533
                     39,                0.70909,                 3.4957,                 1.2357,                0.02155,                0.97312,                0.06927,                 0.0513,                0.90831,                 4.8115,                 1.6405,             0.00011353,             0.00011353,             0.00011353
                     40,                0.72818,                 3.4439,                 1.2182,                0.02135,                0.97312,                0.07167,                0.05438,                0.84303,                 5.9791,                 1.5149,             0.00011173,             0.00011173,             0.00011173
                     41,                0.69106,                 3.5259,                 1.1903,                0.02384,                0.97312,                0.06534,                0.04958,                0.91641,                  4.971,                 1.5635,             0.00010993,             0.00010993,             0.00010993
                     42,                0.71272,                 3.4288,                 1.1777,                0.02326,                0.97312,                0.06368,                0.04936,                0.87494,                 4.6266,                 1.5731,             0.00010813,             0.00010813,             0.00010813
                     43,                0.70585,                  3.432,                 1.1822,                0.02151,                0.96237,                0.06154,                0.04628,                0.87418,                 4.3931,                 1.4893,             0.00010632,             0.00010632,             0.00010632
                     44,                0.71082,                 3.4757,                 1.2103,                0.02281,                0.96237,                0.07014,                0.05581,                0.84852,                 4.1707,                 1.4257,             0.00010452,             0.00010452,             0.00010452
                     45,                0.70595,                 3.3711,                 1.1903,                0.02396,                0.96237,                0.06966,                0.05423,                0.84337,                 4.0342,                 1.4529,             0.00010272,             0.00010272,             0.00010272
                     46,                0.69794,                 3.4242,                 1.1932,                0.02566,                0.95161,                 0.0626,                0.04809,                0.88375,                 4.2065,                 1.5397,             0.00010092,             0.00010092,             0.00010092
                     47,                0.70899,                 3.3868,                 1.1844,                0.02419,                0.97312,                0.06199,                0.04827,                0.82606,                 4.3453,                 1.4758,             9.9117e-05,             9.9117e-05,             9.9117e-05
                     48,                0.69614,                 3.3417,                 1.1874,                0.02444,                0.93011,                0.06548,                0.05253,                0.79023,                 4.5264,                 1.4176,             9.7315e-05,             9.7315e-05,             9.7315e-05
                     49,                0.69737,                 3.4085,                 1.1907,                0.02312,                0.92473,                0.06784,                0.05422,                0.78744,                 4.7743,                 1.4816,             9.5514e-05,             9.5514e-05,             9.5514e-05
                     50,                0.69101,                 3.3619,                 1.1926,                0.02187,                0.91398,                0.06898,                0.05594,                0.79606,                 4.7134,                 1.4748,             9.3712e-05,             9.3712e-05,             9.3712e-05
                     51,                 0.6901,                 3.3486,                 1.1812,                0.02498,                0.89785,                0.08638,                0.07488,                0.80675,                 4.7591,                 1.4687,              9.191e-05,              9.191e-05,              9.191e-05
                     52,                0.67655,                 3.3686,                 1.1773,                0.02412,                0.90323,                  0.063,                0.05059,                0.78818,                  4.348,                 1.4465,             9.0108e-05,             9.0108e-05,             9.0108e-05
                     53,                0.66641,                 3.3503,                 1.1749,                0.02571,                0.92903,                 0.0696,                0.05533,                 0.8007,                 5.0339,                 1.4859,             8.8306e-05,             8.8306e-05,             8.8306e-05
                     54,                0.66749,                 3.3445,                 1.1751,                0.02751,                0.93548,                0.07194,                0.05716,                0.82625,                 4.5662,                 1.4905,             8.6505e-05,             8.6505e-05,             8.6505e-05
                     55,                0.70318,                 3.2836,                 1.2064,                0.02744,                0.94624,                 0.0675,                0.05206,                0.83586,                 4.9528,                  1.504,             8.4703e-05,             8.4703e-05,             8.4703e-05
                     56,                0.67767,                 3.3283,                 1.1831,                 0.0259,                0.95161,                0.06077,                0.04958,                0.76132,                 4.3983,                 1.3952,             8.2901e-05,             8.2901e-05,             8.2901e-05
                     57,                0.68785,                 3.2932,                 1.1687,                0.02642,                0.96237,                0.05821,                0.04703,                0.78234,                 4.5795,                 1.4131,             8.1099e-05,             8.1099e-05,             8.1099e-05
                     58,                0.67862,                 3.3798,                 1.1639,                0.02563,                0.93011,                0.05881,                0.04746,                0.78534,                 5.2194,                 1.4206,             7.9297e-05,             7.9297e-05,             7.9297e-05
                     59,                0.67847,                 3.2616,                 1.1785,                0.02439,                0.91398,                0.06694,                0.05445,                0.76116,                 5.4283,                 1.3817,             7.7496e-05,             7.7496e-05,             7.7496e-05
                     60,                0.66902,                 3.2957,                  1.167,                0.02307,                0.91935,                0.06069,                0.04956,                0.79149,                 5.3029,                 1.4519,             7.5694e-05,             7.5694e-05,             7.5694e-05
                     61,                0.66242,                 3.3269,                 1.1632,                0.02362,                0.93011,                0.06012,                0.04829,                0.82568,                 5.0243,                 1.5045,             7.3892e-05,             7.3892e-05,             7.3892e-05
                     62,                0.66077,                 3.2521,                 1.1517,                0.02234,                 0.8871,                 0.0696,                0.05664,                0.83691,                 5.3718,                 1.5525,              7.209e-05,              7.209e-05,              7.209e-05
                     63,                0.64735,                 3.2918,                 1.1704,                0.02205,                0.90323,                0.09265,                0.07995,                 0.8149,                 4.9852,                 1.4942,             7.0288e-05,             7.0288e-05,             7.0288e-05
                     64,                0.64755,                 3.2056,                  1.153,                0.02554,                0.94086,                0.09534,                0.08209,                0.79703,                 4.9367,                 1.4505,             6.8487e-05,             6.8487e-05,             6.8487e-05
                     65,                0.66563,                 3.1992,                 1.1902,                0.02747,                0.91398,                0.09465,                0.08155,                0.78716,                 4.7922,                 1.4513,             6.6685e-05,             6.6685e-05,             6.6685e-05
                     66,                 0.6743,                 3.2676,                 1.1824,                0.02567,                0.91398,                0.07097,                0.05616,                0.84673,                 6.1368,                 1.5631,             6.4883e-05,             6.4883e-05,             6.4883e-05
                     67,                0.66508,                  3.218,                 1.1563,                0.02408,                0.91398,                0.07617,                0.06019,                0.85414,                 5.9241,                 1.5466,             6.3081e-05,             6.3081e-05,             6.3081e-05
                     68,                0.66724,                 3.2254,                 1.1559,                 0.0254,                0.90323,                0.08293,                 0.0668,                0.80808,                 5.7106,                 1.4699,             6.1279e-05,             6.1279e-05,             6.1279e-05
                     69,                0.64453,                 3.1899,                 1.1377,                0.02621,                0.91398,                0.07904,                0.06387,                0.80049,                 5.6694,                 1.4726,             5.9478e-05,             5.9478e-05,             5.9478e-05
                     70,                0.66336,                 3.2547,                  1.165,                0.02559,                0.89247,                0.07901,                0.06325,                0.78457,                 5.2665,                  1.463,             5.7676e-05,             5.7676e-05,             5.7676e-05
                     71,                0.64261,                   3.17,                 1.1432,                0.02655,                0.89247,                0.07176,                0.05548,                0.76434,                 4.9913,                 1.4227,             5.5874e-05,             5.5874e-05,             5.5874e-05
                     72,                  0.638,                 3.1398,                 1.1652,                0.02812,                0.90323,                0.06909,                0.05502,                0.75976,                 5.3723,                 1.4333,             5.4072e-05,             5.4072e-05,             5.4072e-05
                     73,                0.66037,                 3.1619,                 1.1671,                0.02626,                0.89247,                0.06726,                0.05267,                0.80589,                 4.8702,                 1.4952,              5.227e-05,              5.227e-05,              5.227e-05
                     74,                0.65032,                 3.1179,                 1.1517,                0.02596,                0.89247,                0.08026,                0.06382,                0.79103,                 5.1777,                 1.4681,             5.0469e-05,             5.0469e-05,             5.0469e-05
                     75,                0.62878,                 3.2196,                 1.1266,                0.02595,                0.90323,                0.08047,                0.06395,                 0.7871,                 5.0584,                  1.439,             4.8667e-05,             4.8667e-05,             4.8667e-05
                     76,                0.63624,                 3.2123,                 1.1549,                0.02849,                0.91935,                0.07653,                0.06111,                 0.7484,                 4.9204,                 1.3832,             4.6865e-05,             4.6865e-05,             4.6865e-05
                     77,                 0.6599,                  3.129,                 1.1623,                0.02586,                0.88172,                0.07795,                0.06212,                0.77983,                 5.9618,                 1.4485,             4.5063e-05,             4.5063e-05,             4.5063e-05
                     78,                0.64125,                 3.2394,                 1.1395,                0.02741,                0.88172,                0.08872,                0.07318,                0.76818,                 5.0294,                 1.4252,             4.3261e-05,             4.3261e-05,             4.3261e-05
                     79,                 0.6372,                 3.0942,                 1.1394,                0.02777,                0.88172,                0.07741,                0.06128,                0.78074,                  5.615,                 1.4437,              4.146e-05,              4.146e-05,              4.146e-05
                     80,                0.64931,                 3.1235,                 1.1704,                 0.0295,                0.89247,                0.08043,                0.06373,                0.76085,                 5.1195,                 1.4011,             3.9658e-05,             3.9658e-05,             3.9658e-05
                     81,                0.67031,                 3.0721,                 1.1664,                0.02831,                0.89247,                0.07941,                0.06384,                0.74848,                 5.6189,                 1.3924,             3.7856e-05,             3.7856e-05,             3.7856e-05
                     82,                0.62708,                 3.1616,                 1.1548,                0.02818,                0.89247,                0.08937,                0.07222,                0.74445,                 6.0011,                 1.3927,             3.6054e-05,             3.6054e-05,             3.6054e-05
                     83,                0.63354,                 3.0911,                 1.1703,                0.03304,                0.66559,                0.08913,                0.07112,                0.74185,                 5.7907,                 1.3755,             3.4252e-05,             3.4252e-05,             3.4252e-05
                     84,                0.65193,                 3.1026,                 1.1522,                0.02721,                0.86559,                0.08136,                0.06582,                0.77068,                 6.1167,                 1.4232,             3.2451e-05,             3.2451e-05,             3.2451e-05
                     85,                0.62031,                  3.138,                 1.1484,                0.03327,                  0.399,                0.07468,                0.06009,                0.76958,                 6.0799,                 1.4365,             3.0649e-05,             3.0649e-05,             3.0649e-05
                     86,                0.61845,                 3.1076,                 1.1548,                0.02538,                0.80108,                0.07844,                0.06346,                0.75229,                  5.914,                 1.4091,             2.8847e-05,             2.8847e-05,             2.8847e-05
                     87,                 0.6365,                 3.1687,                 1.1375,                0.02872,                0.88172,                0.08875,                0.07347,                0.73612,                 5.3606,                 1.3849,             2.7045e-05,             2.7045e-05,             2.7045e-05
                     88,                0.62818,                 3.0837,                 1.1433,                0.02972,                0.90323,                0.09099,                0.07125,                0.74175,                 5.2944,                 1.3919,             2.5243e-05,             2.5243e-05,             2.5243e-05
                     89,                0.62571,                 3.1637,                 1.1317,                0.02885,                0.88172,                0.07876,                0.06376,                0.76287,                 5.9697,                 1.4148,             2.3442e-05,             2.3442e-05,             2.3442e-05
                     90,                0.62163,                 3.0762,                 1.1374,                0.03111,                0.90323,                0.08665,                0.06917,                0.77294,                 5.1794,                 1.4237,              2.164e-05,              2.164e-05,              2.164e-05
                     91,                0.52903,                 3.2968,                 1.1119,                0.06319,                0.19677,                0.09006,                0.07413,                  0.775,                 7.7027,                   1.41,             1.9838e-05,             1.9838e-05,             1.9838e-05
                     92,                 0.5146,                 3.2595,                 1.1036,                0.04193,                0.19653,                0.08154,                0.06771,                0.77212,                 8.4398,                 1.3982,             1.8036e-05,             1.8036e-05,             1.8036e-05
                     93,                0.49482,                  3.269,                 1.0975,                0.03944,                0.18973,                0.08824,                0.07323,                0.75014,                 7.9418,                 1.3717,             1.6234e-05,             1.6234e-05,             1.6234e-05
                     94,                0.50008,                 3.2166,                 1.1114,                0.02964,                0.19032,                0.07918,                0.06357,                0.77342,                 8.0473,                 1.4023,             1.4433e-05,             1.4433e-05,             1.4433e-05
                     95,                0.48418,                 3.1907,                  1.093,                0.03471,                0.28817,                0.07385,                0.05933,                0.77519,                 9.0488,                 1.4068,             1.2631e-05,             1.2631e-05,             1.2631e-05
                     96,                0.48347,                 3.2259,                 1.0888,                0.03181,                0.58793,                 0.0762,                0.06073,                 0.7835,                 8.2978,                 1.4143,             1.0829e-05,             1.0829e-05,             1.0829e-05
                     97,                0.49528,                 3.1978,                 1.0812,                0.03588,                 0.4443,                0.07529,                0.05943,                0.78505,                 9.1058,                 1.4231,             9.0272e-06,             9.0272e-06,             9.0272e-06
                     98,                0.47705,                 3.1888,                 1.0661,                0.03488,                0.36096,                0.07277,                0.05737,                0.78448,                 10.892,                 1.4187,             7.2254e-06,             7.2254e-06,             7.2254e-06
                     99,                0.48058,                 3.1767,                 1.0908,                0.02556,                0.90323,                0.07821,                0.06182,                 0.7794,                 7.7695,                 1.4021,             5.4236e-06,             5.4236e-06,             5.4236e-06
                    100,                0.47498,                 3.1699,                 1.0674,                 0.0253,                0.17419,                0.07491,                0.05895,                0.77203,                 9.2082,                 1.4096,             3.6218e-06,             3.6218e-06,             3.6218e-06
