                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.99536,                 2.1115,                 1.0673,                0.44156,                0.58408,                0.47419,                 0.3684,                0.84882,                 1.8134,                 1.0289,             0.00012874,             0.00012874,             0.00012874
                     53,                0.97907,                 2.2199,                 1.0465,                0.44696,                0.60736,                 0.4746,                0.36945,                0.84029,                 1.9986,                 1.0182,             0.00012834,             0.00012834,             0.00012834
                     54,                  1.022,                 2.1094,                 1.0748,                0.43405,                  0.624,                0.50184,                0.39321,                0.84159,                 1.5768,                 1.0289,             0.00012794,             0.00012794,             0.00012794
                     55,                 1.0163,                 2.0755,                  1.063,                0.43422,                0.61934,                 0.5019,                 0.3915,                0.83461,                 1.6006,                 1.0174,             0.00012754,             0.00012754,             0.00012754
                     56,                0.99141,                  2.011,                 1.0727,                 0.4568,                0.60515,                0.50193,                0.39131,                0.84005,                 1.6917,                 1.0257,             0.00012715,             0.00012715,             0.00012715
                     57,                0.99509,                 2.0828,                 1.0642,                0.46634,                0.61305,                0.51077,                0.39826,                0.83618,                 1.9332,                 1.0246,             0.00012675,             0.00012675,             0.00012675
                     58,                0.97207,                  2.021,                 1.0382,                0.46249,                0.62371,                0.51274,                 0.3986,                0.83984,                 1.8813,                 1.0265,             0.00012635,             0.00012635,             0.00012635
                     59,                0.99494,                 2.0364,                 1.0586,                0.46423,                0.62008,                0.52405,                0.40964,                 0.8422,                 1.7141,                 1.0259,             0.00012595,             0.00012595,             0.00012595
                     60,                0.98661,                 1.9668,                 1.0531,                0.45256,                0.65091,                0.50877,                 0.3981,                0.83878,                 1.6703,                 1.0128,             0.00012556,             0.00012556,             0.00012556
                     61,                0.99837,                 2.0076,                 1.0589,                0.49155,                0.65498,                 0.5431,                0.42479,                0.83845,                  1.534,                 1.0234,             0.00012516,             0.00012516,             0.00012516
                     62,                0.96623,                 1.9793,                 1.0448,                0.46309,                0.63584,                0.52245,                0.40828,                0.83292,                 1.6077,                 1.0177,             0.00012476,             0.00012476,             0.00012476
                     63,                 0.9731,                 1.9454,                  1.056,                0.47224,                0.63731,                0.52996,                0.41656,                 0.8215,                 1.5438,                 1.0092,             0.00012437,             0.00012437,             0.00012437
                     64,                 0.9678,                 1.9692,                 1.0349,                0.45572,                0.65392,                0.52529,                0.41307,                0.82404,                 1.5592,                 1.0163,             0.00012397,             0.00012397,             0.00012397
                     65,                 0.9827,                 2.0107,                 1.0397,                0.45915,                0.65831,                 0.5315,                0.41738,                 0.8174,                 1.6105,                 1.0132,             0.00012357,             0.00012357,             0.00012357
                     66,                 1.0019,                 1.9295,                 1.0528,                0.46581,                0.67724,                0.53069,                0.41852,                0.80931,                 1.6999,                 1.0092,             0.00012317,             0.00012317,             0.00012317
                     67,                0.95696,                 1.8625,                 1.0369,                 0.4448,                 0.6774,                0.54793,                0.43238,                0.80048,                 1.5877,                  1.005,             0.00012278,             0.00012278,             0.00012278
                     68,                0.99184,                 1.9495,                 1.0449,                0.45896,                0.70388,                0.56357,                0.44147,                0.81425,                  1.517,                 1.0125,             0.00012238,             0.00012238,             0.00012238
                     69,                0.97457,                 1.9363,                 1.0427,                 0.4595,                0.66817,                0.53951,                0.42468,                0.81623,                  1.687,                 1.0084,             0.00012198,             0.00012198,             0.00012198
                     70,                0.95633,                 1.9052,                 1.0242,                0.46782,                0.67211,                 0.5566,                0.44004,                0.80285,                 1.7407,                 1.0093,             0.00012158,             0.00012158,             0.00012158
                     71,                0.95642,                 1.9709,                 1.0479,                0.47285,                0.66879,                0.56143,                0.44239,                0.80283,                 1.4677,                 1.0079,             0.00012119,             0.00012119,             0.00012119
                     72,                0.96886,                 1.9234,                 1.0451,                0.46488,                0.69885,                0.55666,                0.43996,                0.80655,                 1.4851,                 1.0082,             0.00012079,             0.00012079,             0.00012079
                     73,                0.96806,                 1.9036,                 1.0512,                0.48159,                0.69893,                0.57243,                0.45268,                  0.797,                 1.3969,                 1.0028,             0.00012039,             0.00012039,             0.00012039
                     74,                0.97464,                 1.8852,                 1.0596,                0.51094,                0.69317,                0.57607,                0.45605,                0.79698,                 1.4486,                 1.0095,             0.00011999,             0.00011999,             0.00011999
                     75,                0.96034,                 1.8439,                 1.0459,                0.47832,                 0.6948,                0.56298,                0.44656,                0.79727,                  1.538,                0.99994,              0.0001196,              0.0001196,              0.0001196
                     76,                0.94971,                 1.8496,                 1.0364,                0.48486,                0.72895,                0.58409,                0.46194,                0.79618,                 1.3848,                  1.005,              0.0001192,              0.0001192,              0.0001192
                     77,                0.96471,                 1.8458,                 1.0536,                0.46362,                0.72325,                 0.5619,                0.44575,                0.79522,                  1.571,                 1.0056,              0.0001188,              0.0001188,              0.0001188
                     78,                0.95859,                  1.814,                 1.0394,                0.45415,                0.70742,                0.55209,                0.43689,                0.79645,                 1.6261,                 1.0083,             0.00011841,             0.00011841,             0.00011841
                     79,                0.93865,                 1.8337,                 1.0199,                 0.5004,                0.69719,                0.57118,                0.44929,                0.81283,                 1.5156,                 1.0151,             0.00011801,             0.00011801,             0.00011801
                     80,                0.94639,                 1.8367,                 1.0307,                0.49712,                0.73367,                0.59263,                0.46914,                0.78928,                 1.3597,                 1.0053,             0.00011761,             0.00011761,             0.00011761
                     81,                0.94998,                 1.8138,                  1.033,                0.48125,                0.71909,                0.58794,                0.46777,                0.79092,                 1.3938,                 1.0038,             0.00011721,             0.00011721,             0.00011721
                     82,                0.94748,                 1.7802,                 1.0264,                  0.484,                0.72836,                0.58177,                0.45853,                0.79908,                 1.4091,                 1.0059,             0.00011682,             0.00011682,             0.00011682
                     83,                0.94721,                 1.8049,                 1.0307,                0.49638,                0.71278,                0.58787,                0.46484,                0.79288,                 1.3634,                0.99937,             0.00011642,             0.00011642,             0.00011642
                     84,                0.93264,                 1.8063,                 1.0279,                0.48638,                 0.7062,                 0.5791,                0.46175,                0.78485,                 1.4508,                0.99627,             0.00011602,             0.00011602,             0.00011602
                     85,                0.92217,                 1.7661,                 1.0175,                0.49921,                0.72968,                0.58811,                0.46631,                0.78305,                  1.433,                0.99405,             0.00011562,             0.00011562,             0.00011562
                     86,                0.93541,                 1.7894,                  1.041,                0.51972,                0.72649,                0.59544,                 0.4736,                0.78514,                 1.2557,                0.99672,             0.00011523,             0.00011523,             0.00011523
                     87,                 0.9646,                 1.7958,                 1.0372,                0.50534,                0.72063,                0.59747,                0.47549,                0.78408,                 1.3045,                0.99465,             0.00011483,             0.00011483,             0.00011483
                     88,                0.94671,                 1.7515,                 1.0405,                0.48147,                0.75307,                0.59408,                0.47174,                0.79015,                 1.3976,                  1.003,             0.00011443,             0.00011443,             0.00011443
                     89,                0.93232,                 1.8138,                 1.0208,                0.52217,                0.74662,                0.59994,                0.47519,                0.79199,                 1.3135,                 1.0065,             0.00011403,             0.00011403,             0.00011403
                     90,                0.94031,                 1.7191,                 1.0252,                0.53459,                0.74357,                0.60594,                 0.4822,                 0.7717,                 1.2993,                 0.9903,             0.00011364,             0.00011364,             0.00011364
                     91,                0.92563,                 1.7384,                 1.0187,                0.49955,                0.77201,                0.60302,                0.47789,                0.78715,                 1.4405,                0.99583,             0.00011324,             0.00011324,             0.00011324
                     92,                0.91395,                 1.7226,                 1.0302,                0.53208,                0.76365,                0.60947,                0.48443,                0.77484,                  1.369,                 1.0001,             0.00011284,             0.00011284,             0.00011284
                     93,                0.93663,                 1.7695,                 1.0378,                0.51147,                 0.7495,                0.60691,                0.48299,                0.77107,                 1.3824,                0.99073,             0.00011245,             0.00011245,             0.00011245
                     94,                0.92773,                 1.7569,                 1.0175,                0.46743,                0.77335,                0.59845,                0.47352,                0.77936,                 1.4403,                0.98945,             0.00011205,             0.00011205,             0.00011205
                     95,                0.91531,                 1.7315,                 1.0102,                0.50558,                0.75231,                0.61904,                0.49189,                  0.772,                 1.2925,                0.98522,             0.00011165,             0.00011165,             0.00011165
                     96,                0.92604,                 1.7196,                 1.0221,                 0.5028,                0.74307,                0.60459,                0.47495,                0.79712,                 1.4086,                 1.0037,             0.00011125,             0.00011125,             0.00011125
                     97,                0.93104,                 1.7208,                 1.0266,                0.52792,                0.77007,                0.61614,                0.49147,                0.77605,                 1.3467,                0.98948,             0.00011086,             0.00011086,             0.00011086
                     98,                0.90213,                 1.6587,                 1.0228,                0.53727,                0.76567,                0.61305,                0.48824,                0.77303,                 1.3725,                0.98773,             0.00011046,             0.00011046,             0.00011046
                     99,                0.90155,                 1.6995,                 1.0059,                0.51649,                0.75954,                 0.6164,                0.49252,                 0.7655,                 1.3981,                0.98645,             0.00011006,             0.00011006,             0.00011006
                    100,                 0.9359,                 1.6921,                 1.0235,                0.48279,                0.75142,                0.60154,                0.47653,                0.77803,                 1.6075,                0.99509,             0.00010966,             0.00010966,             0.00010966
                    101,                0.91414,                 1.6987,                 1.0258,                0.51959,                0.73599,                0.60089,                0.47909,                0.76826,                 1.3881,                0.99214,             0.00010927,             0.00010927,             0.00010927
                    102,                0.91141,                 1.6356,                 1.0239,                0.50222,                0.77629,                0.61316,                0.48699,                0.77645,                 1.3475,                0.99545,             0.00010887,             0.00010887,             0.00010887
                    103,                0.92199,                 1.7214,                 1.0408,                0.51335,                0.76666,                0.62285,                0.49672,                0.76565,                 1.3485,                0.98538,             0.00010847,             0.00010847,             0.00010847
                    104,                0.91399,                 1.6485,                 1.0205,                0.49033,                0.77348,                0.60409,                0.48053,                0.76379,                 1.6949,                0.98958,             0.00010807,             0.00010807,             0.00010807
                    105,                0.91899,                 1.6609,                 1.0237,                0.47163,                0.78898,                0.59201,                 0.4702,                0.77121,                 1.9875,                0.99326,             0.00010768,             0.00010768,             0.00010768
                    106,                0.91782,                 1.6538,                 1.0116,                0.49785,                0.78668,                0.60482,                0.48259,                0.76714,                 1.5621,                0.99083,             0.00010728,             0.00010728,             0.00010728
                    107,                0.92945,                  1.683,                 1.0082,                0.52247,                0.76326,                0.61454,                0.48957,                0.76836,                 1.3996,                0.98916,             0.00010688,             0.00010688,             0.00010688
                    108,                0.90924,                 1.6594,                 1.0223,                0.53054,                0.78402,                 0.6187,                0.49615,                0.75843,                 1.3708,                0.98694,             0.00010649,             0.00010649,             0.00010649
                    109,                0.91359,                 1.6788,                 1.0231,                0.51554,                0.78602,                0.61786,                0.49433,                0.75915,                 1.2534,                0.98554,             0.00010609,             0.00010609,             0.00010609
                    110,                0.91778,                 1.6768,                 1.0171,                0.48505,                0.78636,                 0.6082,                0.48812,                0.76004,                  1.367,                0.98312,             0.00010569,             0.00010569,             0.00010569
                    111,                0.90978,                 1.6326,                 1.0266,                0.52137,                0.75426,                0.60956,                0.48842,                0.76144,                 1.3265,                0.98662,             0.00010529,             0.00010529,             0.00010529
                    112,                0.89549,                 1.6664,                  1.005,                0.50606,                0.77849,                0.62872,                0.50298,                0.75583,                 1.2292,                0.97565,              0.0001049,              0.0001049,              0.0001049
                    113,                0.91125,                 1.6732,                  1.018,                0.49671,                0.82388,                 0.6332,                0.50736,                0.75072,                  1.226,                0.97879,              0.0001045,              0.0001045,              0.0001045
                    114,                0.89375,                 1.7161,                0.99502,                0.51309,                0.81078,                0.63771,                0.51346,                0.74831,                 1.3037,                0.97751,              0.0001041,              0.0001041,              0.0001041
                    115,                0.88946,                  1.616,                 1.0074,                0.49801,                0.83179,                0.62668,                0.50155,                0.75146,                 1.3957,                0.97695,              0.0001037,              0.0001037,              0.0001037
                    116,                0.90779,                 1.6702,                 1.0036,                0.53113,                0.78561,                0.63083,                0.50516,                0.74582,                 1.3384,                0.97251,             0.00010331,             0.00010331,             0.00010331
                    117,                0.91009,                 1.6554,                 1.0174,                0.49583,                0.81894,                0.62947,                0.50575,                0.74145,                 1.2763,                0.97162,             0.00010291,             0.00010291,             0.00010291
                    118,                0.88584,                 1.5402,                 1.0195,                0.50656,                0.77789,                 0.6319,                0.50759,                 0.7524,                  1.243,                0.98002,             0.00010251,             0.00010251,             0.00010251
                    119,                0.87803,                 1.6167,                 1.0163,                0.49223,                0.80851,                0.62607,                 0.5023,                0.75661,                 1.3518,                0.98169,             0.00010211,             0.00010211,             0.00010211
                    120,                 0.8875,                 1.5844,                 1.0059,                0.50621,                 0.8134,                0.63227,                0.50453,                0.76249,                 1.3171,                0.98774,             0.00010172,             0.00010172,             0.00010172
                    121,                0.91656,                 1.6274,                 1.0157,                0.49713,                 0.8034,                 0.6269,                0.50298,                0.74291,                 1.3602,                0.97542,             0.00010132,             0.00010132,             0.00010132
                    122,                0.90275,                 1.5516,                 1.0041,                0.50519,                0.80707,                0.63155,                0.50514,                0.74786,                 1.3813,                0.97321,             0.00010092,             0.00010092,             0.00010092
                    123,                0.92532,                 1.6206,                 1.0133,                0.49765,                0.80215,                0.63398,                 0.5094,                 0.7466,                 1.3467,                0.97371,             0.00010053,             0.00010053,             0.00010053
                    124,                0.88882,                 1.5368,                 1.0117,                0.49669,                0.83124,                0.63744,                0.51452,                0.74011,                 1.3913,                0.97711,             0.00010013,             0.00010013,             0.00010013
                    125,                0.88938,                 1.5518,                0.99741,                0.51561,                0.81239,                0.64798,                0.52295,                0.73801,                 1.2072,                0.97289,             9.9731e-05,             9.9731e-05,             9.9731e-05
                    126,                0.89421,                 1.5288,                 1.0127,                0.52526,                0.80527,                0.63328,                0.50887,                0.74361,                 1.2575,                0.97349,             9.9333e-05,             9.9333e-05,             9.9333e-05
                    127,                0.89233,                 1.5983,                 1.0064,                0.51927,                0.80261,                0.63546,                0.51037,                0.75049,                 1.2866,                0.97851,             9.8936e-05,             9.8936e-05,             9.8936e-05
                    128,                0.86556,                 1.5583,                0.98727,                0.51724,                0.83235,                0.64517,                0.51944,                0.73656,                 1.1492,                0.97282,             9.8539e-05,             9.8539e-05,             9.8539e-05
                    129,                0.85529,                 1.5984,                0.98803,                0.51847,                0.80847,                0.64379,                0.51903,                 0.7412,                  1.145,                0.97213,             9.8141e-05,             9.8141e-05,             9.8141e-05
                    130,                 0.8929,                 1.5564,                 1.0094,                0.52258,                0.80955,                0.64155,                0.51676,                0.74255,                  1.157,                0.97823,             9.7744e-05,             9.7744e-05,             9.7744e-05
                    131,                0.90262,                 1.5665,                 1.0145,                 0.5149,                0.81439,                 0.6413,                0.51743,                0.73951,                 1.3596,                0.97516,             9.7347e-05,             9.7347e-05,             9.7347e-05
                    132,                0.87864,                  1.512,                0.99374,                0.50967,                0.81632,                0.62473,                0.50214,                0.74615,                 1.3633,                 0.9738,             9.6949e-05,             9.6949e-05,             9.6949e-05
                    133,                0.88215,                 1.5152,                0.99586,                0.50723,                0.82366,                0.62494,                 0.5036,                0.74722,                 1.3257,                0.97525,             9.6552e-05,             9.6552e-05,             9.6552e-05
                    134,                0.89176,                  1.554,                 1.0074,                0.51423,                0.82495,                0.63348,                0.50891,                 0.7431,                  1.358,                0.97453,             9.6155e-05,             9.6155e-05,             9.6155e-05
                    135,                0.89382,                 1.5494,                  1.007,                0.52269,                 0.8231,                0.63357,                0.51165,                 0.7343,                 1.4333,                0.96601,             9.5757e-05,             9.5757e-05,             9.5757e-05
                    136,                0.88646,                 1.5512,                 1.0027,                0.51586,                0.83566,                0.64358,                0.51888,                0.73295,                 1.2796,                0.96971,              9.536e-05,              9.536e-05,              9.536e-05
                    137,                0.88259,                 1.5054,                 1.0027,                0.51872,                0.81739,                0.63401,                0.51263,                 0.7286,                 1.4939,                0.96684,             9.4963e-05,             9.4963e-05,             9.4963e-05
                    138,                0.87815,                 1.5339,                 0.9984,                0.51819,                0.83006,                0.63445,                0.51378,                0.72645,                 1.4084,                0.96611,             9.4565e-05,             9.4565e-05,             9.4565e-05
                    139,                0.89936,                 1.5815,                 1.0151,                0.53424,                 0.8191,                0.63788,                0.50976,                0.74797,                 1.4041,                0.97767,             9.4168e-05,             9.4168e-05,             9.4168e-05
                    140,                0.87798,                 1.5362,                0.99682,                0.53487,                0.81162,                0.64226,                0.51833,                0.73402,                 1.4133,                0.97487,             9.3771e-05,             9.3771e-05,             9.3771e-05
                    141,                0.88028,                 1.5016,                 1.0041,                0.52575,                0.83053,                0.64245,                0.51837,                0.73588,                 1.5339,                0.97271,             9.3373e-05,             9.3373e-05,             9.3373e-05
                    142,                0.88285,                  1.531,                0.99621,                0.52973,                0.81317,                0.65107,                0.52638,                0.72882,                 1.3367,                 0.9714,             9.2976e-05,             9.2976e-05,             9.2976e-05
                    143,                0.86128,                 1.4191,                0.98936,                0.51584,                0.83443,                0.64483,                0.52167,                0.73125,                 1.2563,                0.96872,             9.2579e-05,             9.2579e-05,             9.2579e-05
                    144,                0.87409,                 1.4195,                 0.9932,                0.51667,                0.82584,                0.63781,                0.51413,                0.73341,                  1.258,                0.96931,             9.2181e-05,             9.2181e-05,             9.2181e-05
                    145,                0.86623,                 1.5256,                0.99364,                0.52726,                0.81911,                0.65299,                0.52734,                0.72313,                 1.1607,                0.96565,             9.1784e-05,             9.1784e-05,             9.1784e-05
                    146,                0.87766,                  1.545,                0.99503,                0.51106,                0.83724,                0.64653,                0.52275,                0.72279,                  1.311,                0.96324,             9.1387e-05,             9.1387e-05,             9.1387e-05
                    147,                0.87848,                 1.5332,                 1.0161,                0.52657,                0.83466,                0.64471,                0.52158,                0.72433,                 1.4155,                0.96394,             9.0989e-05,             9.0989e-05,             9.0989e-05
                    148,                0.86942,                 1.4715,                 1.0025,                0.52865,                 0.8259,                0.64575,                0.52194,                0.72934,                 1.2798,                 0.9699,             9.0592e-05,             9.0592e-05,             9.0592e-05
                    149,                0.87573,                 1.4688,                 1.0104,                0.52956,                0.82769,                0.65187,                0.52841,                0.72173,                 1.3788,                0.97115,             9.0195e-05,             9.0195e-05,             9.0195e-05
                    150,                0.85249,                 1.4459,                0.99858,                0.52351,                0.82397,                0.65478,                0.53054,                0.72685,                 1.3286,                0.96509,             8.9797e-05,             8.9797e-05,             8.9797e-05
                    151,                0.85109,                 1.4265,                0.99162,                0.52072,                0.81865,                0.64835,                0.52251,                0.73344,                 1.3979,                0.97006,               8.94e-05,               8.94e-05,               8.94e-05
                    152,                0.86803,                 1.5011,                0.98517,                0.51492,                0.80185,                0.63825,                0.51815,                0.72021,                 1.5136,                0.96453,             8.9003e-05,             8.9003e-05,             8.9003e-05
