                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                  1.022,                 2.0999,                 1.0761,                0.48907,                0.61896,                 0.5112,                0.39954,                0.84593,                  1.586,                 1.0427,             0.00012373,             0.00012373,             0.00012373
                     55,                 1.0188,                 2.0773,                 1.0651,                0.44416,                0.62371,                0.51762,                 0.4044,                0.83957,                 1.5559,                 1.0344,             0.00012325,             0.00012325,             0.00012325
                     56,                0.99099,                 2.0046,                  1.072,                0.45519,                0.65202,                0.51237,                0.39615,                0.85511,                 1.5627,                 1.0371,             0.00012278,             0.00012278,             0.00012278
                     57,                0.99614,                 2.0798,                 1.0643,                0.50022,                0.63396,                0.53068,                 0.4126,                0.83802,                 1.5499,                 1.0308,              0.0001223,              0.0001223,              0.0001223
                     58,                0.97848,                  2.004,                 1.0429,                0.47884,                0.63698,                0.52998,                0.41262,                0.84057,                 1.6709,                 1.0297,             0.00012182,             0.00012182,             0.00012182
                     59,                0.99798,                 2.0284,                 1.0575,                0.42288,                 0.6543,                0.52624,                0.40989,                0.83886,                 1.8744,                 1.0316,             0.00012135,             0.00012135,             0.00012135
                     60,                 0.9903,                 1.9559,                 1.0537,                0.45663,                0.67441,                0.52001,                0.40386,                0.85419,                 1.8213,                 1.0311,             0.00012087,             0.00012087,             0.00012087
                     61,                0.99376,                  2.004,                 1.0601,                0.46375,                0.68759,                0.53887,                0.42129,                0.82836,                 1.7104,                  1.026,             0.00012039,             0.00012039,             0.00012039
                     62,                0.97298,                 1.9724,                 1.0509,                0.49343,                0.66332,                0.53997,                 0.4227,                0.82394,                 1.5607,                 1.0184,             0.00011992,             0.00011992,             0.00011992
                     63,                0.98201,                 1.9268,                 1.0626,                0.45892,                0.66156,                0.54464,                0.42677,                0.81866,                 1.4342,                 1.0142,             0.00011944,             0.00011944,             0.00011944
                     64,                0.96776,                 1.9565,                 1.0349,                0.45239,                0.66336,                0.54875,                0.42856,                0.82358,                 1.4131,                 1.0156,             0.00011896,             0.00011896,             0.00011896
                     65,                0.98045,                 1.9987,                 1.0382,                0.47662,                0.66695,                0.55776,                0.43689,                0.81128,                 1.4314,                 1.0093,             0.00011848,             0.00011848,             0.00011848
                     66,                0.99164,                 1.9289,                 1.0505,                0.46314,                0.67773,                0.55624,                0.43961,                0.80591,                 1.4375,                 1.0074,             0.00011801,             0.00011801,             0.00011801
                     67,                0.96393,                 1.8503,                  1.038,                 0.4672,                0.68035,                 0.5579,                0.43865,                0.81781,                 1.4135,                 1.0106,             0.00011753,             0.00011753,             0.00011753
                     68,                0.99072,                 1.9487,                 1.0456,                0.46486,                0.69849,                0.56362,                   0.44,                0.81992,                 1.4746,                 1.0115,             0.00011705,             0.00011705,             0.00011705
                     69,                0.98131,                 1.9281,                 1.0437,                0.43818,                0.70363,                0.55431,                0.43312,                0.81561,                 1.6296,                 1.0104,             0.00011658,             0.00011658,             0.00011658
                     70,                0.95676,                 1.8992,                 1.0273,                0.45397,                0.70958,                0.56211,                0.44156,                0.80809,                 1.6021,                 1.0121,              0.0001161,              0.0001161,              0.0001161
                     71,                0.95617,                 1.9694,                 1.0427,                0.48615,                 0.7066,                0.57905,                0.45507,                0.80454,                 1.4099,                 1.0118,             0.00011562,             0.00011562,             0.00011562
                     72,                0.96534,                 1.9038,                 1.0449,                0.46456,                0.72889,                0.57636,                 0.4509,                0.81644,                 1.3946,                 1.0132,             0.00011515,             0.00011515,             0.00011515
                     73,                0.96597,                 1.8901,                 1.0459,                0.48797,                0.70974,                 0.5865,                0.46265,                0.79497,                 1.3641,                 1.0001,             0.00011467,             0.00011467,             0.00011467
                     74,                0.96939,                 1.8735,                 1.0572,                0.49557,                0.73303,                0.58024,                0.45515,                0.80398,                  1.474,                  1.012,             0.00011419,             0.00011419,             0.00011419
                     75,                0.96492,                 1.8344,                 1.0465,                0.50417,                0.68952,                0.56723,                0.44562,                0.80205,                 1.6047,                 1.0035,             0.00011372,             0.00011372,             0.00011372
                     76,                0.94962,                 1.8423,                 1.0334,                0.48479,                0.72581,                0.58935,                0.46476,                 0.7977,                 1.3546,                  1.005,             0.00011324,             0.00011324,             0.00011324
                     77,                0.96506,                 1.8392,                 1.0541,                0.46059,                0.74254,                0.57136,                0.45267,                0.78967,                 1.6875,                 1.0045,             0.00011276,             0.00011276,             0.00011276
                     78,                0.96047,                 1.8007,                 1.0417,                0.47699,                0.73305,                0.55897,                0.44256,                0.79002,                 1.7506,                 1.0057,             0.00011229,             0.00011229,             0.00011229
                     79,                0.93247,                 1.8311,                 1.0158,                0.49552,                0.71774,                0.57372,                0.45179,                0.79493,                  1.522,                 1.0075,             0.00011181,             0.00011181,             0.00011181
                     80,                0.94762,                 1.8405,                 1.0308,                0.48569,                0.74432,                0.59543,                0.46842,                0.79243,                 1.2822,                  1.003,             0.00011133,             0.00011133,             0.00011133
                     81,                0.94417,                 1.8081,                 1.0322,                 0.4842,                 0.7324,                0.58945,                 0.4667,                0.78761,                 1.3222,                 1.0031,             0.00011086,             0.00011086,             0.00011086
                     82,                0.95293,                 1.7827,                 1.0286,                0.49081,                0.73031,                0.58384,                0.45981,                0.79347,                 1.4876,                 1.0077,             0.00011038,             0.00011038,             0.00011038
                     83,                0.94623,                 1.8064,                 1.0279,                0.48218,                0.75263,                0.57327,                0.45123,                0.78661,                   1.55,                0.99898,              0.0001099,              0.0001099,              0.0001099
                     84,                0.93676,                 1.8068,                  1.031,                0.48401,                0.73212,                 0.5735,                0.45404,                 0.7863,                 1.7585,                 0.9982,             0.00010943,             0.00010943,             0.00010943
                     85,                0.91979,                 1.7679,                 1.0157,                0.48965,                0.75683,                0.58107,                0.45844,                0.78597,                 1.5495,                0.99619,             0.00010895,             0.00010895,             0.00010895
                     86,                0.93571,                 1.7976,                 1.0432,                0.51903,                0.74934,                0.59364,                0.46761,                0.77987,                 1.3245,                 0.9942,             0.00010847,             0.00010847,             0.00010847
                     87,                0.96333,                 1.8036,                 1.0362,                0.51931,                0.73269,                0.59311,                0.46852,                0.78115,                 1.4359,                 0.9956,               0.000108,               0.000108,               0.000108
                     88,                  0.947,                 1.7539,                 1.0422,                0.48681,                0.74964,                 0.5912,                0.46838,                0.77774,                 1.3733,                0.99408,             0.00010752,             0.00010752,             0.00010752
                     89,                 0.9282,                 1.8095,                  1.021,                0.47824,                0.79099,                0.60752,                0.48188,                0.78016,                 1.2354,                0.99924,             0.00010704,             0.00010704,             0.00010704
                     90,                0.93935,                 1.7174,                 1.0278,                0.50682,                0.76058,                0.60536,                0.47952,                 0.7716,                 1.3275,                0.99145,             0.00010656,             0.00010656,             0.00010656
                     91,                0.93204,                 1.7269,                 1.0218,                0.47703,                0.76453,                0.59312,                0.46919,                0.77502,                 1.5963,                0.99276,             0.00010609,             0.00010609,             0.00010609
                     92,                0.91094,                 1.7259,                 1.0275,                 0.5259,                0.75099,                0.60976,                 0.4815,                0.77061,                 1.3806,                0.99428,             0.00010561,             0.00010561,             0.00010561
                     93,                0.93191,                 1.7704,                 1.0343,                0.49693,                 0.7898,                0.61118,                0.48597,                0.76302,                 1.2665,                0.98702,             0.00010513,             0.00010513,             0.00010513
                     94,                0.92646,                 1.7511,                 1.0145,                 0.4953,                0.78634,                0.60202,                0.47746,                0.77409,                  1.325,                0.98936,             0.00010466,             0.00010466,             0.00010466
                     95,                0.91581,                 1.7368,                 1.0126,                 0.5209,                0.75972,                0.61882,                0.49316,                 0.7624,                  1.269,                0.98606,             0.00010418,             0.00010418,             0.00010418
                     96,                0.92036,                 1.7083,                 1.0203,                0.49424,                0.76305,                0.60508,                0.47739,                0.77797,                 1.4145,                0.99145,              0.0001037,              0.0001037,              0.0001037
                     97,                0.92723,                 1.7293,                 1.0219,                 0.5148,                0.76162,                 0.6076,                0.48254,                0.76739,                 1.3607,                 0.9865,             0.00010323,             0.00010323,             0.00010323
                     98,                0.89742,                 1.6527,                 1.0236,                0.51438,                0.77611,                0.61571,                0.48863,                0.76792,                 1.3184,                0.98609,             0.00010275,             0.00010275,             0.00010275
                     99,                0.90413,                 1.7021,                  1.007,                0.52019,                0.77862,                   0.62,                0.49428,                0.76334,                 1.3604,                0.98546,             0.00010227,             0.00010227,             0.00010227
                    100,                0.93628,                 1.6848,                 1.0221,                  0.502,                0.73738,                0.60522,                0.47729,                0.77304,                 1.4846,                0.99045,              0.0001018,              0.0001018,              0.0001018
                    101,                 0.9242,                 1.7004,                 1.0266,                0.47901,                0.78501,                0.61191,                0.48626,                0.76792,                 1.3088,                0.98929,             0.00010132,             0.00010132,             0.00010132
                    102,                0.90847,                 1.6347,                 1.0193,                0.46428,                0.81708,                0.61341,                0.48695,                0.76934,                 1.2591,                0.99129,             0.00010084,             0.00010084,             0.00010084
                    103,                0.92135,                 1.7293,                 1.0373,                0.48842,                0.78301,                0.62869,                 0.5011,                0.75737,                 1.2021,                0.98003,             0.00010037,             0.00010037,             0.00010037
                    104,                0.91128,                  1.649,                 1.0177,                0.49583,                0.78102,                0.62166,                0.49475,                0.75632,                 1.3474,                0.98247,              9.989e-05,              9.989e-05,              9.989e-05
                    105,                0.91945,                 1.6639,                 1.0234,                 0.5021,                0.76109,                0.61038,                0.48406,                0.76658,                 1.4657,                0.98949,             9.9413e-05,             9.9413e-05,             9.9413e-05
                    106,                0.92076,                 1.6536,                 1.0121,                0.51343,                0.79725,                0.61559,                0.49214,                 0.7654,                 1.3201,                0.99071,             9.8936e-05,             9.8936e-05,             9.8936e-05
                    107,                0.92452,                 1.6886,                 1.0075,                0.51287,                0.77947,                 0.6258,                 0.4978,                0.76418,                 1.2044,                0.98618,             9.8459e-05,             9.8459e-05,             9.8459e-05
                    108,                0.91122,                  1.671,                 1.0234,                0.52563,                0.79418,                0.63369,                0.50576,                0.75653,                 1.1815,                0.98287,             9.7982e-05,             9.7982e-05,             9.7982e-05
                    109,                0.90949,                 1.6786,                 1.0204,                0.51217,                 0.7906,                0.62757,                0.50226,                 0.7511,                  1.153,                0.98001,             9.7506e-05,             9.7506e-05,             9.7506e-05
                    110,                0.92172,                 1.7013,                 1.0209,                0.50462,                0.80499,                 0.6284,                0.50385,                0.75405,                 1.1788,                0.97902,             9.7029e-05,             9.7029e-05,             9.7029e-05
                    111,                0.90848,                 1.6344,                 1.0246,                0.51324,                 0.7969,                0.62832,                0.50287,                0.75803,                 1.1765,                0.98418,             9.6552e-05,             9.6552e-05,             9.6552e-05
                    112,                0.89413,                 1.6687,                 1.0044,                0.50171,                0.79426,                0.63211,                0.50509,                0.75237,                 1.1529,                0.97704,             9.6075e-05,             9.6075e-05,             9.6075e-05
                    113,                0.91514,                 1.6862,                 1.0176,                0.50281,                0.78898,                0.63636,                0.51028,                0.75168,                 1.1494,                0.97866,             9.5598e-05,             9.5598e-05,             9.5598e-05
                    114,                0.90085,                 1.7459,                0.99909,                0.50499,                 0.7917,                0.63799,                0.51312,                0.75043,                 1.1183,                 0.9796,             9.5122e-05,             9.5122e-05,             9.5122e-05
                    115,                0.89285,                 1.6149,                 1.0086,                0.51711,                0.78821,                0.63687,                 0.5091,                0.74806,                 1.1048,                0.97777,             9.4645e-05,             9.4645e-05,             9.4645e-05
                    116,                0.91066,                 1.6683,                 1.0051,                0.51002,                0.79201,                 0.6358,                0.50957,                0.74602,                 1.1558,                0.97394,             9.4168e-05,             9.4168e-05,             9.4168e-05
                    117,                0.91063,                 1.6662,                 1.0153,                0.52807,                0.77138,                0.63759,                0.51049,                0.74548,                 1.1617,                0.97535,             9.3691e-05,             9.3691e-05,             9.3691e-05
                    118,                0.88909,                 1.5489,                 1.0205,                0.51929,                0.77187,                0.62723,                0.50456,                0.74816,                 1.2065,                0.98015,             9.3214e-05,             9.3214e-05,             9.3214e-05
                    119,                0.87349,                 1.6274,                 1.0136,                0.49823,                 0.7943,                0.62981,                0.50493,                0.74808,                 1.2567,                0.97819,             9.2738e-05,             9.2738e-05,             9.2738e-05
                    120,                0.88783,                 1.5894,                 1.0041,                0.51034,                0.79892,                0.62143,                 0.4973,                0.74833,                 1.2801,                0.97752,             9.2261e-05,             9.2261e-05,             9.2261e-05
                    121,                0.92346,                  1.645,                 1.0168,                0.49276,                0.79286,                0.62186,                0.49808,                 0.7441,                 1.3007,                0.97582,             9.1784e-05,             9.1784e-05,             9.1784e-05
                    122,                0.90422,                 1.5658,                 1.0053,                 0.5275,                0.75159,                0.62365,                0.49833,                0.74624,                 1.2789,                0.97683,             9.1307e-05,             9.1307e-05,             9.1307e-05
                    123,                0.92762,                 1.6207,                 1.0152,                  0.558,                0.74999,                  0.631,                0.50718,                0.73857,                 1.2848,                0.97335,              9.083e-05,              9.083e-05,              9.083e-05
                    124,                0.88534,                 1.5372,                 1.0095,                0.51544,                0.77776,                0.63147,                 0.5085,                0.73986,                  1.337,                0.97798,             9.0354e-05,             9.0354e-05,             9.0354e-05
                    125,                0.89148,                 1.5588,                0.99936,                0.51401,                0.77261,                0.64547,                0.51962,                0.73535,                 1.1685,                0.97187,             8.9877e-05,             8.9877e-05,             8.9877e-05
                    126,                0.89222,                 1.5379,                 1.0122,                 0.5077,                 0.8005,                0.63371,                0.50845,                 0.7355,                 1.2528,                0.97077,               8.94e-05,               8.94e-05,               8.94e-05
                    127,                0.89025,                 1.5984,                 1.0043,                0.50254,                0.80077,                0.62576,                 0.5015,                  0.744,                 1.3718,                0.97564,             8.8923e-05,             8.8923e-05,             8.8923e-05
                    128,                0.86493,                 1.5574,                0.98622,                0.50427,                0.81761,                0.63598,                0.51128,                0.73621,                 1.2388,                0.97251,             8.8446e-05,             8.8446e-05,             8.8446e-05
                    129,                0.86234,                 1.6024,                 0.9929,                0.50499,                0.81179,                0.63318,                0.50802,                0.73854,                 1.2016,                0.97263,              8.797e-05,              8.797e-05,              8.797e-05
                    130,                0.89898,                 1.5588,                  1.009,                0.52177,                0.79303,                0.64064,                0.51462,                0.74411,                 1.1073,                0.97845,             8.7493e-05,             8.7493e-05,             8.7493e-05
                    131,                0.90262,                 1.5727,                 1.0128,                0.51188,                  0.807,                0.64594,                0.52068,                0.73462,                 1.2073,                0.97077,             8.7016e-05,             8.7016e-05,             8.7016e-05
                    132,                0.88284,                 1.5322,                0.99522,                0.51958,                0.80024,                0.63652,                0.51122,                 0.7384,                 1.2566,                0.97109,             8.6539e-05,             8.6539e-05,             8.6539e-05
                    133,                 0.8797,                 1.5264,                0.99671,                 0.5153,                0.79014,                0.63123,                0.50957,                0.73665,                 1.2609,                0.97012,             8.6062e-05,             8.6062e-05,             8.6062e-05
                    134,                0.88724,                 1.5581,                 1.0074,                0.55409,                0.76572,                0.63401,                0.50998,                0.73669,                 1.2881,                 0.9703,             8.5586e-05,             8.5586e-05,             8.5586e-05
                    135,                0.89689,                  1.559,                 1.0059,                0.51528,                0.79257,                 0.6285,                0.50488,                0.73798,                 1.4821,                0.96568,             8.5109e-05,             8.5109e-05,             8.5109e-05
                    136,                0.88172,                 1.5582,                0.99848,                0.51023,                0.81324,                0.63878,                  0.514,                0.73219,                 1.3115,                0.96991,             8.4632e-05,             8.4632e-05,             8.4632e-05
                    137,                0.88347,                 1.5122,                0.99854,                0.52198,                0.78122,                0.62711,                0.50716,                0.72675,                 1.4656,                0.96566,             8.4155e-05,             8.4155e-05,             8.4155e-05
                    138,                0.88001,                 1.5406,                 0.9972,                0.50995,                 0.8072,                0.63362,                0.51183,                0.72467,                 1.3458,                0.96358,             8.3678e-05,             8.3678e-05,             8.3678e-05
                    139,                0.89462,                 1.5811,                 1.0113,                0.52636,                0.79571,                0.64131,                0.51301,                0.74347,                 1.3192,                0.97448,             8.3202e-05,             8.3202e-05,             8.3202e-05
                    140,                0.87228,                 1.5492,                0.99713,                0.53134,                0.78306,                0.64313,                0.51773,                0.73844,                 1.3489,                0.97663,             8.2725e-05,             8.2725e-05,             8.2725e-05
                    141,                 0.8769,                 1.5191,                 1.0015,                  0.529,                0.77745,                0.64293,                0.51735,                0.73909,                 1.4734,                0.97455,             8.2248e-05,             8.2248e-05,             8.2248e-05
                    142,                0.87966,                 1.5381,                0.99521,                0.54651,                0.79507,                0.66128,                0.53235,                0.73461,                 1.2669,                0.97301,             8.1771e-05,             8.1771e-05,             8.1771e-05
                    143,                0.86545,                 1.4306,                0.99227,                 0.5173,                0.80835,                0.64595,                0.52088,                0.73187,                 1.2342,                0.96593,             8.1294e-05,             8.1294e-05,             8.1294e-05
                    144,                0.87765,                 1.4189,                0.99186,                0.50346,                0.80543,                0.63911,                0.51188,                 0.7306,                 1.3048,                0.96501,             8.0818e-05,             8.0818e-05,             8.0818e-05
                    145,                0.86635,                 1.5274,                0.99352,                0.54078,                0.77112,                0.64953,                0.52555,                0.71789,                 1.2185,                 0.9611,             8.0341e-05,             8.0341e-05,             8.0341e-05
                    146,                0.87587,                 1.5526,                0.99412,                0.55476,                0.76134,                0.64563,                0.52267,                0.71491,                 1.3357,                0.95998,             7.9864e-05,             7.9864e-05,             7.9864e-05
                    147,                0.87658,                  1.544,                 1.0151,                0.52054,                0.81435,                0.64317,                0.52043,                 0.7148,                 1.5035,                0.95907,             7.9387e-05,             7.9387e-05,             7.9387e-05
                    148,                0.87444,                 1.4732,                 1.0056,                0.52836,                0.80385,                0.64189,                0.51952,                0.71704,                  1.441,                0.96327,              7.891e-05,              7.891e-05,              7.891e-05
                    149,                0.87717,                 1.4797,                 1.0114,                0.53314,                0.79774,                0.64368,                0.51965,                0.72423,                 1.4682,                0.96576,             7.8434e-05,             7.8434e-05,             7.8434e-05
                    150,                0.85727,                 1.4555,                 1.0043,                0.53102,                0.79367,                0.64939,                0.52567,                 0.7223,                  1.453,                0.96312,             7.7957e-05,             7.7957e-05,             7.7957e-05
