                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.97269,                 1.6576,                 1.0203,                0.51774,                0.72268,                0.59702,                0.46698,                0.83325,                 1.4388,                0.99147,             0.00012198,             0.00012198,             0.00012198
                     36,                 0.9669,                 1.6675,                 1.0234,                0.49511,                0.74283,                0.59628,                0.46631,                0.83209,                 1.4985,                0.99132,             0.00012119,             0.00012119,             0.00012119
                     37,                 0.9692,                 1.6149,                 1.0243,                0.50891,                0.73251,                0.61039,                 0.4754,                0.82345,                 1.3438,                0.98402,             0.00012039,             0.00012039,             0.00012039
                     38,                0.98045,                 1.6529,                 1.0312,                0.50789,                0.72581,                 0.6122,                0.47935,                0.80705,                  1.212,                0.97893,              0.0001196,              0.0001196,              0.0001196
                     39,                0.96774,                 1.6637,                 1.0267,                0.49491,                0.74739,                0.60451,                0.47072,                0.82232,                   1.26,                0.98582,              0.0001188,              0.0001188,              0.0001188
                     40,                0.97394,                 1.6454,                 1.0128,                0.49344,                0.75549,                 0.6027,                0.46777,                0.83029,                 1.3299,                0.98754,             0.00011801,             0.00011801,             0.00011801
                     41,                0.97404,                 1.6994,                 1.0212,                0.49939,                0.75618,                0.60523,                0.47182,                0.81703,                 1.2491,                0.98242,             0.00011721,             0.00011721,             0.00011721
                     42,                0.97052,                 1.6683,                 1.0206,                0.50339,                0.73925,                0.60084,                0.47195,                0.80516,                 1.3103,                0.97671,             0.00011642,             0.00011642,             0.00011642
                     43,                0.95942,                 1.6449,                 1.0163,                  0.509,                0.71604,                0.60079,                0.46968,                0.81007,                  1.343,                0.97684,             0.00011562,             0.00011562,             0.00011562
                     44,                0.97728,                 1.6543,                 1.0197,                0.49966,                0.73946,                0.60195,                0.47281,                0.79537,                 1.3189,                0.97028,             0.00011483,             0.00011483,             0.00011483
                     45,                0.96908,                 1.6272,                 1.0218,                0.49368,                0.75907,                0.61096,                0.47657,                0.81141,                 1.2598,                0.97716,             0.00011403,             0.00011403,             0.00011403
                     46,                 0.9463,                 1.6067,                 1.0172,                0.49672,                0.74924,                0.60363,                0.47425,                 0.8023,                 1.3003,                0.97423,             0.00011324,             0.00011324,             0.00011324
                     47,                0.97946,                   1.67,                 1.0308,                0.51133,                0.76085,                0.61519,                0.47184,                0.85581,                 1.2584,                0.99034,             0.00011245,             0.00011245,             0.00011245
                     48,                0.98913,                 1.6962,                  1.022,                0.52064,                 0.7365,                0.61631,                0.48503,                0.78971,                 1.2384,                0.97041,             0.00011165,             0.00011165,             0.00011165
                     49,                 0.9648,                 1.6105,                 1.0085,                0.50193,                0.72665,                0.60636,                0.47719,                0.79361,                 1.3253,                0.96991,             0.00011086,             0.00011086,             0.00011086
                     50,                0.99546,                 1.6426,                 1.0345,                0.51014,                 0.7607,                0.60488,                0.47474,                0.80891,                 1.4528,                0.97932,             0.00011006,             0.00011006,             0.00011006
                     51,                0.98793,                  1.634,                  1.019,                0.51755,                 0.7371,                0.60809,                0.47836,                0.79697,                 1.4172,                0.97404,             0.00010927,             0.00010927,             0.00010927
                     52,                0.94639,                 1.5888,                 1.0177,                 0.5038,                0.73582,                0.60981,                0.47829,                0.79999,                 1.2477,                0.97442,             0.00010847,             0.00010847,             0.00010847
                     53,                0.94362,                 1.6648,                0.99956,                 0.5071,                0.76088,                0.61318,                0.48091,                  0.813,                  1.298,                0.97856,             0.00010768,             0.00010768,             0.00010768
                     54,                0.97793,                 1.6304,                 1.0301,                0.51932,                0.74142,                0.61081,                 0.4824,                0.78768,                 1.2532,                0.96776,             0.00010688,             0.00010688,             0.00010688
                     55,                0.98146,                 1.6152,                 1.0299,                0.51309,                 0.7422,                 0.6144,                0.48321,                0.79737,                  1.272,                0.97463,             0.00010609,             0.00010609,             0.00010609
                     56,                0.95372,                 1.5774,                 1.0299,                0.51052,                0.76832,                0.61827,                 0.4819,                0.80719,                 1.2408,                0.97502,             0.00010529,             0.00010529,             0.00010529
                     57,                0.97152,                 1.6336,                 1.0215,                0.51232,                0.73393,                0.61504,                0.48528,                0.79091,                 1.2026,                0.96961,              0.0001045,              0.0001045,              0.0001045
                     58,                0.94936,                 1.5706,                 1.0043,                0.51033,                0.77181,                0.62527,                0.49042,                0.80674,                 1.2334,                0.97968,              0.0001037,              0.0001037,              0.0001037
                     59,                0.96625,                 1.6063,                 1.0216,                0.52246,                0.75034,                0.62243,                0.48962,                0.79865,                 1.2696,                0.97421,             0.00010291,             0.00010291,             0.00010291
                     60,                0.97143,                 1.5673,                 1.0161,                0.54128,                0.72724,                0.61802,                0.48801,                0.79001,                 1.3127,                 0.9706,             0.00010211,             0.00010211,             0.00010211
                     61,                0.98912,                 1.6317,                 1.0287,                0.52445,                0.74046,                0.61787,                0.48523,                0.79716,                 1.3581,                0.97744,             0.00010132,             0.00010132,             0.00010132
                     62,                0.95932,                  1.601,                  1.019,                0.52061,                0.74083,                0.61749,                0.48386,                0.80116,                 1.2641,                0.97084,             0.00010053,             0.00010053,             0.00010053
                     63,                 0.9706,                 1.5608,                 1.0326,                0.52803,                0.75882,                0.62903,                0.49505,                0.80874,                 1.1971,                0.98281,             9.9731e-05,             9.9731e-05,             9.9731e-05
                     64,                0.95976,                 1.5883,                  1.005,                0.53231,                0.73903,                 0.6306,                0.49562,                0.79312,                  1.163,                0.96988,             9.8936e-05,             9.8936e-05,             9.8936e-05
                     65,                0.97254,                 1.6274,                  1.013,                0.52533,                0.75134,                 0.6264,                 0.4907,                0.79957,                 1.1756,                0.97328,             9.8141e-05,             9.8141e-05,             9.8141e-05
                     66,                0.99055,                 1.6102,                  1.019,                0.52523,                0.75506,                0.61764,                0.48658,                0.78753,                 1.2646,                0.97042,             9.7347e-05,             9.7347e-05,             9.7347e-05
                     67,                0.95706,                 1.5524,                 1.0078,                0.51247,                0.75626,                 0.6165,                0.48388,                0.79675,                 1.3415,                0.96826,             9.6552e-05,             9.6552e-05,             9.6552e-05
                     68,                 0.9751,                 1.6254,                 1.0072,                0.52748,                0.77545,                 0.6282,                0.49356,                0.79395,                  1.258,                 0.9695,             9.5757e-05,             9.5757e-05,             9.5757e-05
                     69,                 0.9696,                 1.5996,                 1.0152,                0.53289,                0.74975,                0.62536,                0.49187,                0.78864,                 1.2246,                0.96705,             9.4963e-05,             9.4963e-05,             9.4963e-05
                     70,                0.95486,                 1.5758,                0.99892,                0.53795,                0.73518,                0.62563,                0.48996,                0.79571,                 1.2055,                0.96971,             9.4168e-05,             9.4168e-05,             9.4168e-05
                     71,                 0.9408,                 1.6209,                 1.0104,                0.53491,                0.73842,                0.63258,                0.49984,                0.78113,                  1.137,                0.96486,             9.3373e-05,             9.3373e-05,             9.3373e-05
                     72,                0.96818,                 1.6114,                 1.0149,                0.52363,                0.75966,                0.62621,                0.49277,                0.79262,                 1.2182,                0.97068,             9.2579e-05,             9.2579e-05,             9.2579e-05
                     73,                0.97367,                 1.5954,                 1.0265,                0.53496,                0.72115,                0.63126,                0.49457,                0.80166,                 1.1816,                 0.9759,             9.1784e-05,             9.1784e-05,             9.1784e-05
                     74,                0.97533,                 1.5937,                 1.0282,                0.54286,                0.74207,                0.63309,                0.50007,                0.79071,                 1.1406,                0.97288,             9.0989e-05,             9.0989e-05,             9.0989e-05
                     75,                0.95798,                 1.5481,                 1.0166,                0.53215,                0.73506,                0.62948,                 0.4981,                0.77861,                 1.1799,                0.96234,             9.0195e-05,             9.0195e-05,             9.0195e-05
                     76,                0.93787,                 1.5416,                0.99873,                  0.524,                0.75077,                0.62484,                0.49046,                 0.7958,                 1.1789,                0.96741,               8.94e-05,               8.94e-05,               8.94e-05
                     77,                 0.9733,                 1.5813,                 1.0321,                0.50598,                0.76433,                0.62864,                0.49674,                0.78602,                 1.2235,                 0.9669,             8.8605e-05,             8.8605e-05,             8.8605e-05
                     78,                0.95806,                  1.553,                 1.0061,                0.50429,                0.76276,                0.62614,                0.49236,                0.79848,                 1.2084,                0.97155,             8.7811e-05,             8.7811e-05,             8.7811e-05
                     79,                0.94402,                 1.5818,                0.99322,                0.53206,                0.75229,                0.63108,                0.49769,                0.79618,                 1.1397,                0.97162,             8.7016e-05,             8.7016e-05,             8.7016e-05
                     80,                0.95963,                 1.5751,                 1.0136,                0.51815,                0.77919,                0.63922,                0.50639,                 0.7769,                 1.0895,                0.96611,             8.6221e-05,             8.6221e-05,             8.6221e-05
                     81,                0.97043,                 1.5781,                 1.0171,                0.53346,                0.75364,                0.64089,                0.50434,                0.79169,                 1.0919,                0.96938,             8.5427e-05,             8.5427e-05,             8.5427e-05
                     82,                 0.9673,                 1.5523,                  1.003,                0.52606,                0.77279,                0.63681,                0.50422,                0.77847,                 1.1328,                0.96579,             8.4632e-05,             8.4632e-05,             8.4632e-05
                     83,                0.96173,                 1.5737,                 1.0124,                0.53181,                0.76046,                0.63912,                0.50264,                0.78455,                 1.1233,                0.96546,             8.3837e-05,             8.3837e-05,             8.3837e-05
                     84,                0.96589,                 1.5826,                 1.0162,                0.54337,                0.72879,                0.63352,                0.50082,                0.77724,                  1.166,                0.96296,             8.3043e-05,             8.3043e-05,             8.3043e-05
                     85,                0.93966,                 1.5508,                 1.0024,                   0.54,                0.75451,                0.63191,                0.49937,                 0.7801,                 1.1909,                0.96291,             8.2248e-05,             8.2248e-05,             8.2248e-05
                     86,                0.95209,                 1.5687,                 1.0131,                0.51789,                0.75544,                0.62816,                0.49687,                0.77951,                 1.2128,                0.96249,             8.1453e-05,             8.1453e-05,             8.1453e-05
                     87,                0.99287,                 1.6021,                  1.022,                0.53007,                0.75983,                0.63773,                0.50294,                0.78243,                 1.1578,                0.96373,             8.0659e-05,             8.0659e-05,             8.0659e-05
                     88,                0.98101,                 1.5831,                 1.0302,                0.52811,                0.76743,                0.62956,                0.49882,                0.77631,                  1.203,                0.96264,             7.9864e-05,             7.9864e-05,             7.9864e-05
                     89,                0.95351,                   1.59,                 1.0044,                0.53703,                0.73487,                0.63033,                0.49878,                0.78243,                 1.2035,                0.96519,             7.9069e-05,             7.9069e-05,             7.9069e-05
                     90,                0.96896,                 1.5496,                 1.0116,                0.52308,                0.78392,                0.63352,                0.50259,                0.77904,                 1.1853,                0.96385,             7.8275e-05,             7.8275e-05,             7.8275e-05
                     91,                0.95208,                 1.5549,                 1.0048,                0.52309,                 0.7851,                0.63394,                0.50196,                0.77469,                   1.25,                0.96002,              7.748e-05,              7.748e-05,              7.748e-05
                     92,                0.93848,                  1.542,                 1.0115,                0.53536,                0.75564,                0.64004,                0.50596,                  0.787,                 1.1255,                0.96587,             7.6685e-05,             7.6685e-05,             7.6685e-05
                     93,                0.96763,                 1.6072,                 1.0247,                0.51675,                0.79657,                0.63848,                0.50605,                0.77771,                 1.0987,                0.96365,             7.5891e-05,             7.5891e-05,             7.5891e-05
                     94,                0.96579,                 1.5793,                 1.0102,                0.53133,                0.75049,                0.63325,                 0.5013,                0.77365,                  1.169,                0.96099,             7.5096e-05,             7.5096e-05,             7.5096e-05
                     95,                0.94939,                  1.571,                0.99848,                0.51768,                0.76214,                0.63535,                 0.5033,                0.77068,                 1.1525,                0.95824,             7.4301e-05,             7.4301e-05,             7.4301e-05
                     96,                0.95182,                 1.5601,                 1.0057,                0.50932,                 0.7807,                 0.6309,                0.49921,                0.77744,                 1.1724,                0.95899,             7.3507e-05,             7.3507e-05,             7.3507e-05
                     97,                0.96044,                 1.5793,                 1.0088,                0.50775,                 0.7678,                0.62675,                0.49567,                0.78096,                 1.2344,                0.96182,             7.2712e-05,             7.2712e-05,             7.2712e-05
                     98,                0.91944,                 1.4944,                 1.0024,                0.52468,                0.76206,                0.63056,                0.50007,                0.77189,                 1.2391,                0.96069,             7.1917e-05,             7.1917e-05,             7.1917e-05
                     99,                0.94015,                 1.5337,                0.99963,                0.53021,                 0.7676,                0.63377,                0.50097,                0.78167,                 1.2583,                0.96438,             7.1123e-05,             7.1123e-05,             7.1123e-05
                    100,                0.96736,                 1.5434,                 1.0074,                0.52297,                0.76638,                0.63794,                0.50512,                 0.7773,                 1.2498,                0.96247,             7.0328e-05,             7.0328e-05,             7.0328e-05
                    101,                0.95633,                 1.5536,                 1.0184,                0.52472,                 0.7822,                0.63966,                0.50607,                0.78053,                 1.1727,                0.96299,             6.9533e-05,             6.9533e-05,             6.9533e-05
                    102,                0.94581,                 1.5122,                 1.0072,                0.52014,                0.77029,                0.63639,                0.50387,                0.77691,                 1.1898,                 0.9601,             6.8739e-05,             6.8739e-05,             6.8739e-05
                    103,                0.96017,                 1.5773,                 1.0322,                 0.5431,                0.74134,                0.64502,                0.51207,                0.76835,                 1.0985,                0.95876,             6.7944e-05,             6.7944e-05,             6.7944e-05
                    104,                0.94959,                  1.528,                 1.0128,                0.52717,                0.78015,                0.64535,                0.51006,                0.78078,                 1.1117,                0.96571,             6.7149e-05,             6.7149e-05,             6.7149e-05
                    105,                0.95243,                 1.5426,                  1.007,                0.55535,                0.75251,                0.64531,                0.51294,                0.76989,                 1.1477,                0.96101,             6.6355e-05,             6.6355e-05,             6.6355e-05
                    106,                0.95732,                 1.5412,                 1.0069,                 0.5221,                0.76871,                0.64222,                0.50823,                 0.7814,                 1.1214,                0.96751,              6.556e-05,              6.556e-05,              6.556e-05
                    107,                0.96936,                 1.5553,                 0.9963,                0.53609,                0.74806,                0.64079,                0.50646,                 0.7752,                 1.1086,                0.96424,             6.4765e-05,             6.4765e-05,             6.4765e-05
                    108,                0.95689,                 1.5578,                 1.0173,                0.54024,                0.75499,                0.63949,                0.50664,                0.77582,                  1.156,                0.96334,             6.3971e-05,             6.3971e-05,             6.3971e-05
                    109,                0.95913,                 1.5504,                 1.0172,                0.54887,                0.73798,                0.63976,                0.50784,                0.76613,                 1.0981,                0.95867,             6.3176e-05,             6.3176e-05,             6.3176e-05
                    110,                0.95393,                 1.5624,                 1.0105,                0.53045,                 0.7665,                0.64229,                0.51071,                0.77399,                 1.0917,                0.95994,             6.2381e-05,             6.2381e-05,             6.2381e-05
                    111,                0.94565,                 1.5318,                 1.0152,                0.55498,                0.73704,                0.64822,                0.51567,                0.76741,                 1.0746,                0.95866,             6.1587e-05,             6.1587e-05,             6.1587e-05
                    112,                0.94265,                 1.5515,                 1.0003,                0.54035,                0.76112,                0.64755,                0.51384,                0.77513,                 1.0477,                0.96055,             6.0792e-05,             6.0792e-05,             6.0792e-05
                    113,                0.94323,                 1.5656,                 1.0085,                0.53855,                0.73229,                0.63784,                0.50633,                0.77432,                 1.0797,                0.96263,             5.9997e-05,             5.9997e-05,             5.9997e-05
                    114,                0.94798,                 1.6562,                0.98905,                0.54175,                0.76289,                0.64309,                0.50917,                0.78012,                 1.0963,                0.96334,             5.9203e-05,             5.9203e-05,             5.9203e-05
                    115,                0.93123,                 1.4981,                0.99546,                0.53236,                0.76323,                0.63709,                0.50565,                0.77158,                 1.1017,                 0.9589,             5.8408e-05,             5.8408e-05,             5.8408e-05
                    116,                0.95079,                 1.5602,                 1.0013,                0.54114,                0.76694,                0.64364,                0.50992,                0.77198,                 1.0945,                 0.9593,             5.7613e-05,             5.7613e-05,             5.7613e-05
                    117,                0.95545,                 1.5472,                  1.012,                0.54076,                0.75988,                0.64455,                0.51396,                0.76324,                 1.0804,                0.95452,             5.6819e-05,             5.6819e-05,             5.6819e-05
                    118,                  0.933,                 1.4644,                 1.0161,                0.52496,                0.77377,                0.64173,                0.50752,                0.77486,                 1.1017,                0.95758,             5.6024e-05,             5.6024e-05,             5.6024e-05
                    119,                0.91718,                 1.5225,                 1.0096,                0.53095,                0.78581,                0.64542,                0.51202,                0.77193,                 1.1067,                0.95831,             5.5229e-05,             5.5229e-05,             5.5229e-05
                    120,                0.93119,                 1.4839,                0.99941,                 0.5469,                0.74709,                0.64136,                0.50802,                 0.7748,                  1.134,                0.96011,             5.4435e-05,             5.4435e-05,             5.4435e-05
                    121,                0.97199,                  1.548,                 1.0169,                 0.5358,                0.75572,                0.63535,                0.50321,                0.77245,                 1.1888,                0.96065,              5.364e-05,              5.364e-05,              5.364e-05
                    122,                0.93853,                 1.4815,                0.99609,                0.55005,                 0.7709,                0.64781,                0.51349,                0.77232,                 1.1412,                0.95934,             5.2845e-05,             5.2845e-05,             5.2845e-05
                    123,                0.96128,                 1.5512,                 1.0057,                0.54054,                0.76291,                0.64398,                0.51163,                0.77152,                 1.1389,                0.95814,             5.2051e-05,             5.2051e-05,             5.2051e-05
                    124,                 0.9313,                 1.4743,                 1.0032,                0.55513,                0.75649,                0.64728,                0.51411,                0.77682,                 1.1405,                0.96184,             5.1256e-05,             5.1256e-05,             5.1256e-05
                    125,                0.93293,                 1.4805,                0.99191,                0.56449,                 0.7505,                0.64421,                 0.5114,                0.76996,                 1.1499,                0.95937,             5.0461e-05,             5.0461e-05,             5.0461e-05
                    126,                 0.9427,                 1.4863,                  1.009,                0.53665,                0.76631,                0.63646,                 0.5058,                0.76753,                 1.2343,                0.95689,             4.9667e-05,             4.9667e-05,             4.9667e-05
                    127,                0.92894,                 1.5218,                0.99425,                0.53419,                0.77313,                0.63725,                0.50682,                0.76994,                 1.2921,                0.95913,             4.8872e-05,             4.8872e-05,             4.8872e-05
                    128,                0.92609,                 1.4733,                0.98861,                0.53927,                 0.7702,                0.64473,                0.51053,                0.77934,                  1.149,                0.96065,             4.8077e-05,             4.8077e-05,             4.8077e-05
                    129,                0.91259,                 1.5107,                0.98806,                0.52913,                0.77384,                0.64321,                 0.5137,                0.75959,                 1.1675,                0.95283,             4.7283e-05,             4.7283e-05,             4.7283e-05
                    130,                0.94594,                 1.5033,                 1.0078,                0.53642,                0.76679,                0.64305,                0.50887,                  0.785,                 1.1646,                0.96277,             4.6488e-05,             4.6488e-05,             4.6488e-05
                    131,                0.94511,                 1.5148,                 1.0067,                0.53792,                0.75819,                0.64179,                0.51128,                 0.7624,                 1.2083,                0.95536,             4.5693e-05,             4.5693e-05,             4.5693e-05
                    132,                0.93799,                 1.4613,                 0.9923,                0.54551,                0.75622,                0.64408,                0.50934,                 0.7815,                 1.1694,                0.96539,             4.4899e-05,             4.4899e-05,             4.4899e-05
                    133,                0.93733,                  1.498,                0.99798,                0.54448,                0.77625,                0.64675,                0.51193,                0.77295,                 1.1323,                0.95839,             4.4104e-05,             4.4104e-05,             4.4104e-05
                    134,                0.93503,                 1.5058,                0.99811,                0.55175,                0.76341,                0.64395,                 0.5107,                0.77235,                 1.1693,                0.95819,             4.3309e-05,             4.3309e-05,             4.3309e-05
                    135,                0.95399,                 1.4987,                 1.0055,                0.54357,                 0.7538,                0.64309,                0.51291,                0.76091,                 1.2007,                0.95435,             4.2515e-05,             4.2515e-05,             4.2515e-05
                    136,                0.93512,                 1.5063,                 1.0036,                0.53591,                0.76928,                  0.646,                0.51197,                0.76992,                   1.16,                0.95941,              4.172e-05,              4.172e-05,              4.172e-05
                    137,                0.94921,                  1.483,                  1.008,                0.52629,                0.77583,                0.64382,                0.50974,                0.77505,                 1.2117,                0.95988,             4.0925e-05,             4.0925e-05,             4.0925e-05
                    138,                0.92265,                 1.4824,                0.98932,                0.54003,                0.76171,                 0.6421,                0.51056,                0.76081,                 1.2063,                0.95348,             4.0131e-05,             4.0131e-05,             4.0131e-05
                    139,                0.94533,                 1.5241,                 1.0115,                0.53801,                0.78065,                0.64481,                0.51122,                0.76671,                 1.1964,                0.95741,             3.9336e-05,             3.9336e-05,             3.9336e-05
                    140,                0.93148,                 1.5051,                0.99818,                0.54556,                0.75248,                0.64578,                0.51504,                0.76101,                 1.1621,                0.95362,             3.8541e-05,             3.8541e-05,             3.8541e-05
                    141,                0.87491,                 1.2999,                 0.9849,                 0.5288,                0.73896,                0.62539,                0.49307,                0.78248,                 1.3128,                0.96043,             3.7747e-05,             3.7747e-05,             3.7747e-05
                    142,                0.87145,                 1.2901,                0.98519,                0.51621,                 0.7467,                0.62566,                0.49291,                0.78369,                 1.2718,                0.95937,             3.6952e-05,             3.6952e-05,             3.6952e-05
                    143,                0.85014,                 1.2585,                0.98422,                0.53477,                0.74478,                0.63349,                  0.501,                0.77629,                 1.2504,                0.95851,             3.6157e-05,             3.6157e-05,             3.6157e-05
                    144,                0.85304,                 1.2308,                0.98203,                0.50623,                0.78002,                0.62848,                0.49561,                0.78149,                 1.2599,                0.96105,             3.5363e-05,             3.5363e-05,             3.5363e-05
                    145,                0.85557,                 1.2409,                0.98457,                0.50363,                0.78889,                0.62762,                0.49454,                0.78263,                 1.2669,                0.96038,             3.4568e-05,             3.4568e-05,             3.4568e-05
                    146,                0.83386,                 1.2246,                0.97586,                0.51866,                0.76622,                0.63463,                0.50128,                0.77281,                 1.2031,                 0.9541,             3.3773e-05,             3.3773e-05,             3.3773e-05
                    147,                 0.8574,                 1.2546,                 0.9982,                0.52271,                0.75653,                0.63149,                0.50038,                0.77462,                 1.2045,                0.95858,             3.2979e-05,             3.2979e-05,             3.2979e-05
                    148,                0.84277,                 1.2211,                0.98998,                0.53059,                0.73935,                0.63353,                0.50151,                0.77141,                 1.2322,                0.95452,             3.2184e-05,             3.2184e-05,             3.2184e-05
                    149,                0.83809,                 1.1872,                0.97756,                 0.5248,                0.74118,                0.62853,                  0.497,                 0.7754,                 1.2561,                0.95436,             3.1389e-05,             3.1389e-05,             3.1389e-05
